100000 100000
251 211 525798
252 53 189847
253 13 679861
254 117 17166
255 196 808483
256 127 851849
257 90 942935
258 143 545759
259 245 90123
260 126 300837
261 54 432509
262 46 740539
263 15 222003
264 240 883523
265 23 544231
266 191 334923
267 184 115334
268 196 662308
269 46 984958
270 110 598030
271 121 701802
272 243 737850
273 208 864004
274 147 491070
275 94 981169
276 181 19412
277 245 389672
278 237 925127
279 128 372889
280 7 58489
281 111 95066
282 156 536202
283 234 950884
284 255 554649
285 174 910687
286 133 729282
287 150 635259
288 11 773575
289 94 783442
290 17 969740
291 80 572901
292 123 210990
293 84 781804
294 150 90597
295 146 461117
296 62 104514
297 166 58848
298 234 315637
299 197 871928
300 180 461924
301 214 539315
302 198 911453
303 292 207391
304 116 190187
305 176 466022
306 231 271793
307 60 665428
308 106 34197
309 115 135250
310 249 118274
311 28 306582
312 169 185251
313 61 896206
314 247 407864
315 151 887525
316 144 67099
317 27 610048
318 107 601412
319 164 179930
320 94 808270
321 63 467876
322 309 717577
323 228 595548
324 195 613238
325 25 909270
326 162 843514
327 152 987002
328 157 613984
329 127 562355
330 312 167692
331 299 924338
332 124 393070
333 145 729692
334 35 868174
335 237 818783
336 110 588276
337 35 789209
338 171 452666
339 252 573976
340 128 631904
341 18 313766
342 330 731801
343 298 536884
344 243 700326
345 287 400335
346 62 65469
347 70 619158
348 344 891760
349 230 485723
350 246 291174
351 5 469080
352 72 107515
353 112 701652
354 188 675747
355 162 658787
356 252 791577
357 260 815770
358 235 273319
359 229 901864
360 91 968243
361 30 358013
362 334 659573
363 171 8601
364 298 875076
365 123 860321
366 109 315180
367 128 562050
368 252 620391
369 213 15578
370 232 55680
371 54 636490
372 83 646915
373 315 403336
374 152 321263
375 246 926582
376 131 123749
377 370 839569
378 51 294468
379 73 367357
380 21 858844
381 357 852144
382 361 73428
383 33 113068
384 48 710597
385 5 539010
386 357 319360
387 223 646236
388 277 144109
389 188 435564
390 306 871123
391 385 271229
392 355 679442
393 221 294544
394 123 475317
395 259 659804
396 282 922281
397 191 24534
398 131 958843
399 384 238582
400 261 298950
401 344 952068
402 36 985794
403 107 617288
404 264 164226
405 47 111626
406 233 447699
407 222 546571
408 361 10002
409 362 617401
410 192 535718
411 355 852182
412 141 821855
413 399 2763
414 190 563372
415 80 966489
416 234 51639
417 156 513335
418 74 549562
419 408 167335
420 210 216176
421 152 265487
422 41 694517
423 187 307365
424 119 169523
425 54 222539
426 92 718322
427 212 195942
428 377 500491
429 168 837225
430 264 472752
431 135 442535
432 393 754972
433 189 78174
434 312 119194
435 270 51025
436 146 557171
437 403 515594
438 191 128568
439 181 505260
440 30 264076
441 311 36033
442 328 835222
443 277 38924
444 262 463382
445 333 915926
446 75 712565
447 144 493227
448 376 830681
449 136 804774
450 179 333260
451 148 317947
452 146 688660
453 148 691173
454 42 689202
455 286 631668
456 22 440582
457 29 452025
458 182 932379
459 139 127867
460 311 883449
461 124 848245
462 87 918604
463 443 579901
464 322 429222
465 210 731861
466 348 273175
467 441 201967
468 393 916051
469 259 295413
470 250 605922
471 123 74881
472 251 627485
473 313 355011
474 342 534205
475 473 471974
476 253 559373
477 366 13666
478 305 694392
479 212 743611
480 212 527296
481 303 435150
482 190 557982
483 28 278656
484 280 46606
485 413 595635
486 15 50205
487 485 731735
488 42 230124
489 185 753903
490 47 85973
491 188 698333
492 46 578798
493 374 639672
494 124 854619
495 176 945858
496 39 891457
497 16 698736
498 405 534475
499 165 439821
500 446 584163
501 307 266312
502 78 255026
503 172 828407
504 479 84790
505 181 765828
506 479 840889
507 200 332459
508 365 208861
509 378 241930
510 117 871764
511 58 445393
512 264 568795
513 192 729009
514 438 637871
515 157 717053
516 153 753339
517 80 856400
518 484 14113
519 134 9864
520 145 783467
521 452 302368
522 104 756203
523 276 76744
524 393 123307
525 273 544895
526 247 22812
527 479 790993
528 80 650767
529 145 727579
530 438 721533
531 193 27021
532 185 977051
533 168 483235
534 359 600930
535 413 606417
536 143 785142
537 176 41454
538 468 59961
539 359 539111
540 353 953221
541 245 211041
542 404 590644
543 447 600342
544 458 38386
545 496 79102
546 43 805255
547 446 751141
548 465 22246
549 120 289819
550 130 760178
551 485 523922
552 336 321370
553 239 119366
554 547 716275
555 193 597301
556 77 258833
557 225 678231
558 130 326725
559 29 639941
560 387 122844
561 482 125028
562 299 341516
563 248 226754
564 312 143247
565 133 503287
566 114 929159
567 510 965094
568 183 625286
569 196 148210
570 504 259288
571 490 43758
572 413 70202
573 393 400300
574 379 516913
575 294 762036
576 406 275634
577 343 84206
578 220 795935
579 101 13613
580 549 860235
581 171 358957
582 165 93162
583 182 39922
584 451 441213
585 563 92710
586 452 966345
587 237 251324
588 516 374807
589 91 949824
590 104 724566
591 500 564179
592 221 631626
593 464 650051
594 127 992046
595 561 399445
596 101 213265
597 333 641674
598 275 115154
599 373 541224
600 255 902429
601 133 289570
602 409 286752
603 481 421671
604 138 225219
605 334 585981
606 245 83353
607 149 982687
608 601 314894
609 514 175242
610 230 812752
611 568 675571
612 409 882142
613 128 332442
614 548 31542
615 396 586366
616 231 23950
617 119 319095
618 17 449532
619 323 4963
620 87 112259
621 543 140886
622 487 741101
623 193 943293
624 107 272662
625 295 395636
626 413 242276
627 181 627781
628 409 904802
629 187 638065
630 26 866592
631 350 386666
632 24 616716
633 192 717594
634 351 446525
635 486 740997
636 160 313498
637 330 787097
638 496 38158
639 384 659647
640 260 881628
641 242 396232
642 587 642840
643 566 248320
644 323 500586
645 528 337
646 197 627165
647 386 774070
648 19 609113
649 535 310127
650 360 730570
651 275 130771
652 633 482061
653 536 647720
654 335 680961
655 204 831037
656 628 878999
657 196 202842
658 17 283983
659 98 585832
660 305 853897
661 348 668097
662 438 489521
663 582 241294
664 238 966532
665 236 670622
666 621 151599
667 520 773871
668 498 751963
669 66 153876
670 11 245307
671 404 511862
672 303 244883
673 400 162496
674 222 682217
675 1 829786
676 240 850846
677 350 49878
678 165 972752
679 619 955350
680 667 358943
681 43 152736
682 185 460067
683 256 660551
684 298 864548
685 310 161304
686 279 348394
687 65 750511
688 668 387868
689 14 638493
690 540 177684
691 660 638901
692 195 998864
693 670 401598
694 625 496301
695 470 427249
696 640 499270
697 32 398487
698 49 539294
699 555 687717
700 354 422518
701 520 30046
702 573 522184
703 61 880539
704 240 726266
705 183 529191
706 600 503661
707 215 448830
708 242 373221
709 444 506842
710 244 723727
711 250 273819
712 393 546778
713 153 215036
714 403 764045
715 544 6263
716 617 268123
717 328 957473
718 631 849568
719 77 733061
720 207 873393
721 412 479783
722 388 946694
723 668 912280
724 336 811743
725 317 222138
726 119 869563
727 420 274817
728 28 200964
729 636 18762
730 729 908955
731 34 151570
732 275 577683
733 198 483734
734 396 979756
735 397 519436
736 45 995398
737 306 779257
738 735 960533
739 732 294709
740 657 627009
741 586 340448
742 232 45506
743 586 945614
744 358 137819
745 631 211477
746 58 505750
747 2 740201
748 225 21143
749 103 543386
750 30 957081
751 321 886749
752 263 578390
753 677 894568
754 318 873893
755 558 343902
756 273 222474
757 465 546527
758 451 815965
759 200 30799
760 261 972866
761 555 516908
762 188 121672
763 628 78398
764 306 481042
765 152 660063
766 722 684604
767 216 906951
768 255 245520
769 47 834620
770 338 23498
771 433 169368
772 428 895573
773 202 546653
774 156 208033
775 156 698024
776 473 819726
777 395 175864
778 426 988390
779 188 116915
780 72 876045
781 610 423905
782 568 872845
783 396 856345
784 227 165078
785 500 270480
786 140 902188
787 129 950898
788 146 155741
789 14 542001
790 495 75001
791 774 577375
792 236 971306
793 526 385180
794 722 7499
795 360 945479
796 85 828127
797 423 993247
798 143 216590
799 509 335687
800 135 573259
801 566 86594
802 433 46012
803 643 305910
804 608 535040
805 319 598229
806 228 604286
807 17 537471
808 223 445192
809 106 51639
810 703 457447
811 237 368937
812 791 882851
813 195 986544
814 103 728126
815 770 513811
816 576 444747
817 500 325885
818 569 154246
819 395 725214
820 334 512409
821 614 815678
822 622 531748
823 796 724989
824 274 308501
825 219 945982
826 197 290095
827 250 51520
828 437 709805
829 740 305090
830 766 392997
831 500 772017
832 212 935656
833 557 844854
834 435 246047
835 285 295538
836 442 409861
837 475 907853
838 759 497066
839 287 434899
840 662 925820
841 112 87865
842 391 728502
843 72 905211
844 826 210151
845 136 908939
846 833 545552
847 817 957243
848 505 811559
849 64 87459
850 348 372162
851 347 848764
852 595 10563
853 500 756334
854 59 905809
855 820 829546
856 543 604816
857 826 563893
858 327 89498
859 148 804326
860 717 195755
861 524 935499
862 538 426922
863 755 222512
864 619 211188
865 83 845141
866 142 209319
867 779 398075
868 471 483224
869 580 243861
870 307 861992
871 309 253363
872 799 23520
873 792 316475
874 43 286359
875 404 445369
876 215 350415
877 367 739771
878 574 789960
879 72 48519
880 207 304956
881 252 100848
882 141 620268
883 105 250507
884 674 169682
885 535 8875
886 205 600477
887 183 531183
888 670 595844
889 81 769717
890 628 484808
891 387 397019
892 536 628656
893 765 645261
894 229 131774
895 372 936113
896 370 620143
897 97 467355
898 1 52235
899 421 376604
900 41 244932
901 830 802645
902 547 680419
903 543 18460
904 189 697836
905 697 674816
906 450 35965
907 708 50569
908 634 241326
909 869 115938
910 431 422312
911 521 809828
912 124 605363
913 95 831919
914 69 27747
915 839 428568
916 105 110352
917 328 667142
918 290 81391
919 441 583384
920 213 990129
921 911 994572
922 499 362736
923 88 239769
924 1 773673
925 47 977159
926 61 924109
927 791 787494
928 890 96873
929 468 219771
930 249 344286
931 218 946353
932 63 395902
933 198 761759
934 299 299094
935 400 772869
936 910 636044
937 528 864372
938 273 845284
939 170 119191
940 324 976198
941 442 847643
942 456 432392
943 582 946128
944 872 770900
945 666 686586
946 115 330588
947 358 569822
948 384 762783
949 601 720132
950 383 709426
951 800 900155
952 619 293143
953 326 860600
954 96 901369
955 319 273733
956 112 108844
957 320 294224
958 522 272863
959 538 103202
960 954 438953
961 347 158947
962 33 939077
963 102 496028
964 131 93052
965 859 796439
966 578 225510
967 251 664299
968 558 977470
969 634 173430
970 906 21040
971 835 272757
972 249 601242
973 252 187469
974 123 356387
975 182 434218
976 190 596809
977 716 81231
978 283 354635
979 517 786799
980 26 309769
981 258 766516
982 370 796182
983 280 86635
984 809 472063
985 16 685194
986 858 256282
987 478 139337
988 826 73985
989 862 247979
990 578 650179
991 76 225711
992 303 791711
993 349 815575
994 635 400551
995 292 110383
996 672 701963
997 974 794654
998 402 824063
999 314 304499
1000 572 690407
1001 44 305580
1002 815 980345
1003 426 320563
1004 387 320777
1005 881 1053
1006 371 250736
1007 901 734294
1008 667 566407
1009 989 705143
1010 886 184946
1011 855 226333
1012 637 208775
1013 774 417755
1014 775 934977
1015 988 361666
1016 160 744649
1017 293 88423
1018 111 661217
1019 372 812027
1020 72 977526
1021 91 952948
1022 212 72545
1023 128 303411
1024 495 269814
1025 809 154964
1026 611 856782
1027 460 858018
1028 2 918633
1029 792 131096
1030 361 514377
1031 812 511696
1032 480 192710
1033 318 16723
1034 765 525455
1035 103 835919
1036 468 158179
1037 146 280298
1038 627 508811
1039 370 418729
1040 349 624965
1041 893 266086
1042 664 954988
1043 267 63653
1044 761 432579
1045 60 276285
1046 62 203861
1047 40 238684
1048 822 904450
1049 126 250496
1050 662 84154
1051 266 481940
1052 58 907984
1053 833 505758
1054 178 862297
1055 449 228122
1056 163 14531
1057 799 1710
1058 597 651014
1059 240 875842
1060 973 776461
1061 527 63250
1062 852 456458
1063 308 893244
1064 1043 557339
1065 1027 823515
1066 680 262857
1067 1042 916528
1068 443 584043
1069 522 620337
1070 834 379476
1071 778 966303
1072 358 375369
1073 124 879875
1074 86 549725
1075 415 142677
1076 387 940547
1077 178 339210
1078 659 507859
1079 219 790615
1080 119 892544
1081 1001 739394
1082 673 952286
1083 289 842591
1084 15 110910
1085 851 499018
1086 800 827737
1087 1010 884390
1088 870 466035
1089 617 745838
1090 36 552685
1091 956 858296
1092 947 610791
1093 317 406586
1094 1 946310
1095 850 732903
1096 3 327680
1097 584 510604
1098 992 644568
1099 684 332645
1100 941 332472
1101 615 762214
1102 765 846038
1103 504 879664
1104 904 443572
1105 141 844183
1106 1086 546718
1107 504 5838
1108 1035 932687
1109 255 825214
1110 1090 609623
1111 646 234200
1112 818 546763
1113 419 249971
1114 286 614348
1115 394 979511
1116 141 930630
1117 653 139731
1118 788 421032
1119 640 605091
1120 600 677599
1121 474 377210
1122 73 668103
1123 889 930880
1124 166 311821
1125 1069 996136
1126 420 830560
1127 15 407801
1128 558 491489
1129 323 601356
1130 934 240386
1131 388 85359
1132 153 355294
1133 121 980386
1134 632 760834
1135 168 157279
1136 194 551101
1137 760 695452
1138 822 950238
1139 5 336344
1140 140 898776
1141 920 732557
1142 376 562814
1143 59 623009
1144 138 798128
1145 332 192842
1146 628 837933
1147 590 242232
1148 911 19640
1149 777 485903
1150 866 324444
1151 634 735257
1152 108 210373
1153 756 611100
1154 426 573391
1155 657 455373
1156 836 796274
1157 893 717852
1158 113 844638
1159 670 446094
1160 498 597927
1161 375 197629
1162 1093 917135
1163 64 661790
1164 1102 695180
1165 328 233599
1166 1031 823577
1167 220 927872
1168 701 432267
1169 1147 743616
1170 615 519117
1171 1060 994174
1172 459 419620
1173 766 190830
1174 887 52885
1175 987 423373
1176 914 792209
1177 1066 119375
1178 753 93565
1179 420 678821
1180 882 445207
1181 911 324720
1182 430 913978
1183 33 851789
1184 1142 307913
1185 748 868253
1186 786 827095
1187 735 658771
1188 107 574452
1189 816 27323
1190 1144 35578
1191 887 310851
1192 89 104400
1193 993 569833
1194 965 727740
1195 1103 503061
1196 734 193776
1197 472 474434
1198 895 113074
1199 490 453997
1200 191 954329
1201 1050 280718
1202 921 701028
1203 939 60840
1204 1026 338144
1205 1094 419166
1206 722 571561
1207 761 201508
1208 591 676593
1209 1132 906628
1210 168 52697
1211 430 93631
1212 249 786523
1213 712 354224
1214 170 443341
1215 617 353285
1216 736 163174
1217 595 211795
1218 557 606195
1219 986 139679
1220 991 393500
1221 136 318059
1222 556 321564
1223 956 190075
1224 489 323610
1225 391 918841
1226 583 55446
1227 425 139129
1228 1020 613238
1229 676 257916
1230 174 334276
1231 681 970598
1232 1104 761555
1233 376 878001
1234 1152 487729
1235 323 312086
1236 255 609227
1237 345 878991
1238 952 182414
1239 134 445298
1240 1194 198472
1241 578 915032
1242 719 892960
1243 892 612237
1244 571 580216
1245 741 562774
1246 751 481353
1247 863 928292
1248 179 748466
1249 212 127007
1250 915 856675
1251 444 150126
1252 1236 101940
1253 77 429394
1254 632 130886
1255 304 339432
1256 869 238829
1257 288 615977
1258 80 824975
1259 430 154337
1260 917 98366
1261 963 836033
1262 747 283185
1263 838 855328
1264 1255 603319
1265 1166 300549
1266 100 454129
1267 456 958597
1268 730 28846
1269 399 389478
1270 1103 779034
1271 399 521791
1272 1150 983372
1273 752 182354
1274 719 882333
1275 811 246240
1276 650 570153
1277 812 593119
1278 1130 879299
1279 920 917691
1280 1112 463483
1281 511 491666
1282 1196 701617
1283 757 22735
1284 881 354605
1285 504 406545
1286 665 141121
1287 173 184203
1288 611 98806
1289 5 965542
1290 569 219599
1291 252 478187
1292 66 810405
1293 261 159439
1294 850 68806
1295 1138 721377
1296 258 328072
1297 482 482603
1298 1131 179656
1299 1291 792854
1300 1024 433901
1301 750 184249
1302 924 160436
1303 766 732216
1304 586 251360
1305 1174 756731
1306 115 942243
1307 682 777060
1308 1177 855278
1309 810 475054
1310 879 562683
1311 60 972723
1312 844 409472
1313 829 953146
1314 303 477014
1315 769 639739
1316 611 978100
1317 683 518638
1318 177 225142
1319 687 430481
1320 1165 981314
1321 851 980162
1322 408 454832
1323 495 192555
1324 48 242775
1325 136 234193
1326 107 380390
1327 53 212563
1328 1318 178592
1329 61 411691
1330 909 944411
1331 889 115574
1332 419 908120
1333 543 93750
1334 323 917767
1335 792 158818
1336 1196 227792
1337 19 338988
1338 675 928904
1339 1204 509085
1340 1142 231854
1341 1289 9838
1342 4 982895
1343 1257 434807
1344 12 420813
1345 737 366146
1346 1100 930630
1347 609 320437
1348 152 632281
1349 1146 488361
1350 602 938415
1351 480 481832
1352 847 818861
1353 371 365182
1354 761 385065
1355 472 952145
1356 128 650246
1357 494 261864
1358 442 700734
1359 928 310978
1360 424 575870
1361 723 519473
1362 1086 675194
1363 535 861599
1364 366 770447
1365 868 890225
1366 511 29841
1367 1226 391419
1368 880 709227
1369 24 112816
1370 740 663569
1371 670 227560
1372 1270 26942
1373 251 463306
1374 779 218796
1375 1279 881925
1376 392 967757
1377 661 817516
1378 682 757657
1379 1336 466776
1380 1296 545425
1381 1212 753316
1382 152 245408
1383 738 940318
1384 565 934038
1385 1190 81628
1386 373 634445
1387 629 944124
1388 288 831313
1389 77 421765
1390 1008 181711
1391 1249 877476
1392 619 221437
1393 703 308769
1394 1357 406809
1395 286 23548
1396 1360 165247
1397 911 560202
1398 1091 954300
1399 1062 914343
1400 1065 70005
1401 1170 34999
1402 846 337860
1403 198 882187
1404 670 386550
1405 983 251983
1406 747 123991
1407 415 750430
1408 1127 857153
1409 126 357223
1410 376 867445
1411 762 248898
1412 1160 706688
1413 847 992401
1414 549 825970
1415 244 98380
1416 751 419065
1417 874 116775
1418 216 628851
1419 741 442448
1420 929 819263
1421 643 616363
1422 1027 372945
1423 1215 837735
1424 846 942342
1425 1101 526762
1426 364 608431
1427 1233 875182
1428 2 617461
1429 322 8809
1430 14 290677
1431 1369 372108
1432 10 756918
1433 618 983018
1434 1088 4194
1435 669 401168
1436 723 152599
1437 307 315764
1438 940 900675
1439 646 271992
1440 855 864807
1441 385 685506
1442 1044 607115
1443 339 304706
1444 1008 460973
1445 815 184357
1446 889 937055
1447 191 977742
1448 821 561698
1449 743 79740
1450 1332 418928
1451 660 422051
1452 1238 531142
1453 1315 129773
1454 335 891312
1455 1454 307535
1456 1253 233220
1457 497 745706
1458 565 586431
1459 396 64908
1460 456 396630
1461 345 831756
1462 138 805729
1463 909 544007
1464 592 286608
1465 67 449669
1466 80 137358
1467 1442 793412
1468 14 125886
1469 344 133018
1470 1254 841299
1471 214 806019
1472 878 466296
1473 300 431203
1474 871 634839
1475 511 132833
1476 393 745375
1477 904 881503
1478 407 290437
1479 1420 434880
1480 1461 565608
1481 461 798930
1482 623 788972
1483 583 404167
1484 1257 31877
1485 524 964757
1486 367 10439
1487 1201 464045
1488 1176 355203
1489 1215 562165
1490 1044 907709
1491 1349 54213
1492 436 692289
1493 663 720537
1494 847 361224
1495 25 76120
1496 1413 72669
1497 161 662499
1498 279 983741
1499 539 809200
1500 712 636552
1501 1308 921496
1502 1177 577435
1503 28 156429
1504 1336 797138
1505 961 955381
1506 1399 446293
1507 1055 874281
1508 1265 461660
1509 370 637657
1510 1323 782938
1511 1436 782418
1512 914 105176
1513 948 749949
1514 522 544285
1515 728 620885
1516 1046 365807
1517 964 344178
1518 598 444271
1519 1308 908581
1520 1299 735550
1521 1114 978959
1522 601 906258
1523 177 353127
1524 1097 480760
1525 1500 223504
1526 1474 220911
1527 485 668358
1528 155 483540
1529 370 931355
1530 1015 493805
1531 81 725012
1532 684 127323
1533 1501 835556
1534 127 86147
1535 765 845705
1536 1433 157154
1537 1495 552594
1538 1375 226958
1539 1265 464032
1540 352 412856
1541 147 4118
1542 840 242511
1543 105 476204
1544 476 607133
1545 582 786578
1546 174 992501
1547 233 993252
1548 1071 613481
1549 4 724119
1550 1025 122000
1551 526 70379
1552 86 427190
1553 988 375267
1554 95 45044
1555 562 878216
1556 1181 559536
1557 1209 124369
1558 655 587511
1559 1456 560800
1560 1184 40834
1561 729 328284
1562 1199 891669
1563 403 185860
1564 894 699398
1565 1138 721128
1566 167 512505
1567 242 616901
1568 554 930829
1569 904 110193
1570 29 347817
1571 550 466475
1572 1388 419796
1573 715 225750
1574 1041 224119
1575 1289 234653
1576 352 166629
1577 1480 330989
1578 1536 917175
1579 1548 79798
1580 1047 943177
1581 1517 470673
1582 257 625134
1583 111 911728
1584 43 79740
1585 928 564538
1586 177 559384
1587 1263 851261
1588 405 654559
1589 1322 502837
1590 906 896263
1591 1420 659980
1592 863 816777
1593 224 153892
1594 382 24167
1595 397 899579
1596 1084 550965
1597 103 939377
1598 219 457823
1599 618 764763
1600 967 422079
1601 853 481471
1602 311 909369
1603 783 993345
1604 1477 926092
1605 1365 958956
1606 156 750022
1607 1025 917949
1608 66 126255
1609 552 849805
1610 1424 821880
1611 323 117764
1612 115 635985
1613 568 581645
1614 585 457299
1615 477 147722
1616 493 708411
1617 360 893543
1618 75 478274
1619 893 698058
1620 457 383068
1621 285 259423
1622 332 792299
1623 665 732591
1624 1110 765562
1625 988 68974
1626 441 364482
1627 1555 476636
1628 1061 792933
1629 692 94274
1630 909 921038
1631 777 162312
1632 1046 387538
1633 303 279931
1634 250 942741
1635 1030 302879
1636 960 667704
1637 1341 491601
1638 623 256023
1639 547 894907
1640 1117 839290
1641 1632 125376
1642 858 699673
1643 1457 720590
1644 1216 176642
1645 1407 775539
1646 1475 89561
1647 1015 759832
1648 639 993705
1649 1410 375612
1650 37 50454
1651 140 294957
1652 137 757143
1653 645 694511
1654 813 43451
1655 838 551101
1656 1028 102353
1657 164 119216
1658 678 278487
1659 955 327333
1660 1343 171019
1661 1404 69159
1662 805 73426
1663 996 254028
1664 418 901456
1665 71 519926
1666 1074 824480
1667 1214 186417
1668 621 117790
1669 124 111139
1670 728 19401
1671 379 560333
1672 1525 855066
1673 1244 956482
1674 543 35704
1675 1070 621384
1676 472 419389
1677 630 467300
1678 834 552236
1679 1197 76295
1680 891 867317
1681 493 921951
1682 1213 443806
1683 527 789770
1684 599 21998
1685 296 239188
1686 865 79498
1687 350 679503
1688 1002 995419
1689 1616 584467
1690 574 436149
1691 262 237843
1692 1607 929095
1693 318 381055
1694 315 459172
1695 1244 451372
1696 1018 569922
1697 714 534635
1698 1463 30745
1699 484 91674
1700 479 741663
1701 1261 126844
1702 799 646732
1703 260 788427
1704 1384 475033
1705 1453 189623
1706 1538 611446
1707 1485 799422
1708 956 165310
1709 849 538222
1710 829 154178
1711 115 950968
1712 1624 911971
1713 1651 770529
1714 1339 842710
1715 1001 28160
1716 1080 709415
1717 1111 954588
1718 925 477700
1719 1342 514648
1720 56 632258
1721 1431 380265
1722 1627 648087
1723 1708 300595
1724 1332 392866
1725 1064 437877
1726 1518 861112
1727 1591 303845
1728 1078 423503
1729 326 748500
1730 582 452928
1731 1630 883288
1732 1432 931662
1733 860 551192
1734 1110 580889
1735 1204 394797
1736 1579 286462
1737 829 973201
1738 1262 503803
1739 499 780648
1740 589 145314
1741 1025 960063
1742 578 640073
1743 975 812211
1744 1033 854632
1745 1399 362490
1746 1529 337370
1747 354 502605
1748 300 600005
1749 904 711096
1750 430 635987
1751 745 943095
1752 31 430009
1753 1536 889700
1754 1425 222794
1755 1465 830479
1756 1263 405223
1757 425 890885
1758 269 570799
1759 1007 141573
1760 526 263805
1761 63 249341
1762 1704 266192
1763 83 902909
1764 643 322093
1765 740 596144
1766 829 752600
1767 361 396879
1768 1306 971886
1769 1434 632771
1770 850 956924
1771 51 79138
1772 1209 286493
1773 314 440145
1774 993 705821
1775 1614 315426
1776 377 602132
1777 190 603503
1778 836 833063
1779 829 767222
1780 460 636766
1781 445 629585
1782 775 418955
1783 875 121030
1784 1724 829392
1785 1368 101871
1786 1578 249753
1787 244 181166
1788 1687 700086
1789 1226 426240
1790 972 719379
1791 465 408234
1792 1571 822783
1793 1688 189832
1794 1010 34498
1795 213 843703
1796 1061 836770
1797 155 93333
1798 536 16102
1799 1604 162916
1800 94 484513
1801 1738 148160
1802 559 994849
1803 463 303214
1804 1330 466987
1805 253 617191
1806 672 987470
1807 1525 24227
1808 1655 37160
1809 1018 15152
1810 797 203815
1811 824 259273
1812 1274 848492
1813 1377 329011
1814 173 599670
1815 1528 710086
1816 939 789415
1817 997 851151
1818 969 220274
1819 406 479197
1820 188 400168
1821 140 906328
1822 334 638164
1823 1632 746944
1824 240 177316
1825 975 779684
1826 1757 137300
1827 1242 454417
1828 721 424264
1829 1343 850384
1830 1026 791705
1831 831 657171
1832 1517 967770
1833 801 365382
1834 773 179036
1835 203 424358
1836 1050 973670
1837 1693 515896
1838 1231 293943
1839 43 319859
1840 88 541286
1841 1495 885091
1842 1544 171202
1843 679 664376
1844 1180 155637
