100000 100000
456 17 655075
457 42 669211
458 38 770347
459 334 754735
460 115 659023
461 52 145244
462 336 284257
463 223 856059
464 226 844305
465 456 151919
466 261 720666
467 216 269249
468 284 70130
469 24 181118
470 361 10428
471 194 440919
472 41 39787
473 426 393107
474 235 756585
475 73 707300
476 34 844824
477 127 622702
478 261 369800
479 197 573289
480 204 621632
481 439 563071
482 115 925693
483 156 768539
484 46 124675
485 392 402722
486 159 132121
487 74 316956
488 283 470121
489 310 498392
490 65 374254
491 71 675015
492 143 574586
493 49 864510
494 324 292829
495 298 191192
496 402 679357
497 326 805813
498 415 102933
499 297 633574
500 218 40359
501 295 879061
502 279 396287
503 292 860738
504 185 938781
505 337 125816
506 374 81171
507 94 48463
508 308 614898
509 172 149196
510 233 867122
511 57 371242
512 204 94649
513 478 184230
514 93 267757
515 101 941540
516 110 886802
517 80 996945
518 73 49319
519 176 665846
520 277 249514
521 261 817484
522 341 108843
523 47 535496
524 115 295270
525 224 664170
526 416 25078
527 145 741572
528 318 212464
529 201 350011
530 79 776308
531 330 304686
532 435 144853
533 331 978900
534 448 192016
535 441 182269
536 307 469110
537 232 321270
538 292 382050
539 383 818043
540 257 57808
541 532 356062
542 23 517622
543 360 751667
544 443 539786
545 493 726657
546 80 909578
547 87 528257
548 73 849325
549 460 764952
550 469 184605
551 370 515573
552 276 463324
553 58 231665
554 118 726311
555 327 39044
556 68 531919
557 46 383355
558 233 9091
559 384 295977
560 361 753050
561 346 414025
562 186 570328
563 237 233409
564 352 482141
565 21 493695
566 215 461932
567 460 320458
568 244 878813
569 514 803332
570 454 118180
571 417 905593
572 494 786536
573 423 732342
574 543 456672
575 104 893558
576 474 600007
577 574 905053
578 461 282566
579 119 622689
580 69 653173
581 236 947802
582 181 158355
583 3 589415
584 513 853084
585 386 674994
586 31 784177
587 494 654065
588 398 902236
589 310 882690
590 63 963780
591 507 601333
592 312 116532
593 577 250472
594 8 677549
595 370 680155
596 569 22247
597 56 478530
598 373 412567
599 162 766824
600 431 493394
601 169 269617
602 140 55106
603 184 364633
604 597 342791
605 258 348952
606 300 56272
607 254 386708
608 416 489372
609 27 88252
610 442 543042
611 426 13994
612 513 912713
613 171 778593
614 580 109522
615 604 623633
616 137 19936
617 9 913188
618 84 333282
619 431 65086
620 386 557846
621 89 15346
622 382 397025
623 403 819624
624 54 71935
625 563 569668
626 602 676280
627 49 696617
628 116 625239
629 225 946975
630 277 53329
631 499 854027
632 535 496560
633 447 664657
634 193 77739
635 504 538617
636 461 176482
637 363 282405
638 438 472367
639 503 492606
640 263 9903
641 65 191982
642 521 678638
643 176 307879
644 283 396510
645 169 554988
646 365 858164
647 513 555806
648 449 208933
649 118 217267
650 633 982907
651 386 438606
652 154 342550
653 443 765598
654 86 339391
655 557 391921
656 278 836827
657 654 68179
658 581 988851
659 391 852044
660 79 663614
661 351 867902
662 516 332397
663 327 909203
664 348 676872
665 413 344351
666 260 915056
667 1 851870
668 140 503967
669 319 588873
670 230 875669
671 605 709001
672 309 81047
673 380 260663
674 7 669588
675 364 487961
676 278 36088
677 195 887681
678 647 812273
679 577 942517
680 425 956056
681 148 181626
682 196 69824
683 167 645068
684 450 167313
685 252 449850
686 456 247436
687 530 271828
688 261 968733
689 618 431083
690 478 677899
691 563 4225
692 108 307609
693 590 115174
694 646 721492
695 201 125378
696 322 860910
697 43 65010
698 107 373202
699 689 53578
700 186 493072
701 379 583495
702 231 211332
703 138 585341
704 672 936867
705 359 334737
706 465 451817
707 597 845102
708 236 747218
709 276 395659
710 35 50670
711 328 662608
712 105 860742
713 417 875015
714 214 986749
715 510 774457
716 450 464722
717 479 736679
718 24 762328
719 433 372469
720 204 854793
721 325 830310
722 216 562518
723 507 582386
724 104 152038
725 220 811148
726 482 531783
727 630 630637
728 215 750428
729 243 142819
730 78 466946
731 345 733348
732 672 307929
733 6 640424
734 368 824748
735 636 285801
736 265 236449
737 14 18853
738 339 824225
739 436 141404
740 444 611986
741 164 211673
742 726 459011
743 385 536292
744 65 380664
745 247 979318
746 264 112737
747 52 811980
748 102 731747
749 103 523625
750 578 981646
751 278 752386
752 40 958239
753 70 533411
754 422 888828
755 669 791429
756 623 660070
757 225 160932
758 677 361761
759 400 361221
760 12 409038
761 211 106385
762 328 602260
763 44 975143
764 15 887118
765 8 890500
766 290 340897
767 624 603209
768 685 446827
769 683 114302
770 591 327785
771 600 352818
772 503 425182
773 142 139637
774 429 243677
775 750 45718
776 614 874100
777 478 690839
778 221 103169
779 440 326716
780 450 681101
781 248 891752
782 191 409157
783 344 837483
784 657 664283
785 664 707989
786 119 373865
787 614 12625
788 648 90907
789 309 102340
790 260 685822
791 749 503648
792 630 849214
793 471 68983
794 623 860468
795 319 491723
796 123 645618
797 638 563564
798 417 911138
799 376 427108
800 290 869182
801 696 600190
802 699 712254
803 380 558444
804 405 797779
805 739 170447
806 215 357895
807 338 559873
808 681 384932
809 439 192193
810 410 57257
811 437 303318
812 424 100092
813 405 790351
814 332 300631
815 81 135704
816 649 868906
817 262 445561
818 58 381411
819 252 900671
820 10 697490
821 689 695493
822 506 261562
823 717 295195
824 182 916923
825 211 408244
826 680 204005
827 450 193405
828 353 611146
829 396 348029
830 514 717566
831 203 630643
832 478 735978
833 492 683982
834 261 596559
835 290 329281
836 371 688472
837 393 382136
838 776 796489
839 643 112878
840 612 681069
841 754 203942
842 606 265387
843 715 705522
844 12 413806
845 542 337364
846 381 537282
847 258 234193
848 717 560561
849 318 906999
850 478 535529
851 229 967520
852 472 261051
853 307 206737
854 475 543337
855 524 287301
856 358 873439
857 27 625831
858 768 921293
859 138 564413
860 690 901253
861 568 982820
862 771 902485
863 66 228145
864 830 167890
865 135 136517
866 490 404125
867 18 960122
868 314 486394
869 370 755417
870 147 2823
871 20 286840
872 316 566664
873 254 47790
874 402 276725
875 448 339405
876 352 546681
877 680 132863
878 299 55587
879 526 912211
880 82 528854
881 167 475950
882 9 185466
883 15 114505
884 331 119280
885 638 217941
886 684 945343
887 162 31067
888 799 450153
889 353 516313
890 200 723762
891 597 421206
892 222 177940
893 520 235960
894 312 947779
895 288 6058
896 120 713248
897 471 442315
898 57 434429
899 89 86923
900 58 459444
901 216 708513
902 471 842347
903 206 916791
904 499 851140
905 263 535728
906 251 805171
907 415 361695
908 222 543705
909 514 249340
910 122 778527
911 867 819
912 886 737403
913 109 423190
914 251 32656
915 779 241890
916 704 331328
917 82 896885
918 281 206333
919 851 498877
920 289 279482
921 717 632373
922 235 24241
923 95 584114
924 850 624425
925 17 575780
926 276 605201
927 514 411077
928 780 536083
929 794 30785
930 43 860730
931 56 60836
932 138 739427
933 752 398435
934 905 804099
935 437 3231
936 230 964619
937 259 168231
938 89 178726
939 340 556804
940 135 102148
941 215 722452
942 15 225533
943 74 566302
944 351 498
945 894 846704
946 147 902463
947 191 85988
948 60 381611
949 350 104001
950 271 414436
951 283 785640
952 475 291890
953 230 884266
954 465 738918
955 517 790116
956 572 606356
957 747 581117
958 125 678799
959 472 626206
960 494 777208
961 589 573226
962 100 380447
963 479 354263
964 492 659986
965 47 980469
966 39 598198
967 620 486180
968 45 752682
969 205 393405
970 459 360569
971 412 365367
972 328 245142
973 579 831515
974 578 126605
975 752 635939
976 964 930628
977 941 616185
978 473 384729
979 476 105835
980 441 945062
981 244 151840
982 351 368763
983 215 466049
984 234 557519
985 565 129394
986 952 592028
987 339 401363
988 616 957595
989 529 277461
990 467 690597
991 560 20714
992 609 638916
993 163 448650
994 65 123698
995 979 584710
996 759 157140
997 253 644722
998 393 407271
999 522 163698
1000 950 2927
1001 91 882876
1002 884 304203
1003 956 432123
1004 322 33466
1005 720 378700
1006 319 655687
1007 312 861638
1008 841 552664
1009 47 318245
1010 422 897475
1011 355 261471
1012 262 155855
1013 884 613220
1014 752 533314
1015 273 44266
1016 220 102711
1017 1013 647545
1018 890 244082
1019 130 701415
1020 99 821955
1021 366 34313
1022 455 512231
1023 442 288594
1024 629 238941
1025 374 257606
1026 542 26144
1027 939 223733
1028 884 425268
1029 352 261476
1030 779 646572
1031 463 11172
1032 663 265586
1033 1005 672547
1034 963 287440
1035 291 819918
1036 434 486779
1037 751 103386
1038 1027 266532
1039 59 580255
1040 905 515168
1041 660 158239
1042 354 873288
1043 875 239662
1044 237 251626
1045 569 289840
1046 222 839581
1047 806 163830
1048 557 992432
1049 929 647537
1050 347 726689
1051 454 905616
1052 264 321684
1053 1013 728828
1054 827 433683
1055 548 610039
1056 447 146941
1057 437 6513
1058 519 182951
1059 270 351488
1060 399 780014
1061 487 849124
1062 431 458690
1063 172 757464
1064 327 365682
1065 344 763695
1066 452 388806
1067 554 338541
1068 269 711014
1069 880 331408
1070 31 892801
1071 907 609898
1072 570 226075
1073 74 92673
1074 997 411640
1075 82 359953
1076 78 601839
1077 413 843951
1078 708 738382
1079 555 544353
1080 857 39118
1081 607 745488
1082 728 493709
1083 264 171116
1084 264 184099
1085 655 865770
1086 729 476673
1087 1025 149344
1088 1024 124780
1089 224 628125
1090 1058 718880
1091 789 244424
1092 799 229857
1093 10 897597
1094 637 206140
1095 1009 105004
1096 533 266348
1097 140 189532
1098 457 967223
1099 527 481129
1100 981 379522
1101 598 744572
1102 881 338916
1103 537 591645
1104 596 168635
1105 777 114
1106 574 240550
1107 1047 724583
1108 678 849263
1109 415 954996
1110 535 96832
1111 671 817011
1112 863 943194
1113 167 639586
1114 196 883541
1115 158 94442
1116 1009 467612
1117 177 151960
1118 439 765632
1119 254 786574
1120 846 479725
1121 960 338131
1122 791 63928
1123 957 707031
1124 35 201243
1125 458 517648
1126 74 754729
1127 578 177604
1128 805 857552
1129 1061 641042
1130 1048 454255
1131 1093 553210
1132 1051 90848
1133 669 761096
1134 627 481477
1135 872 823448
1136 458 367061
1137 202 714178
1138 867 740642
1139 1028 893234
1140 993 115938
1141 901 756310
1142 404 261890
1143 45 601291
1144 90 267454
1145 357 893238
1146 65 494167
1147 837 676277
1148 711 184320
1149 992 990548
1150 89 17745
1151 645 659700
1152 379 975572
1153 1141 848497
1154 314 827788
1155 292 690801
1156 1030 668962
1157 1146 330742
1158 151 897374
1159 307 566644
1160 750 690717
1161 553 435590
1162 392 939032
1163 1162 318953
1164 547 581942
1165 576 338202
1166 498 123495
1167 537 17195
1168 692 888129
1169 539 364335
1170 1053 640124
1171 595 692345
1172 962 18596
1173 602 272639
1174 587 471470
1175 723 629852
1176 313 848219
1177 793 896125
1178 604 693659
1179 1025 943304
1180 1100 40928
1181 1145 907989
1182 257 795757
1183 507 812544
1184 799 823577
1185 622 432505
1186 312 748364
1187 43 805488
1188 635 664286
1189 679 715631
1190 765 950113
1191 1114 846997
1192 584 927275
1193 193 618285
1194 514 990901
1195 92 929236
1196 766 359445
1197 388 228954
1198 1082 278759
1199 545 388142
1200 611 251078
1201 1046 82387
1202 105 461846
1203 650 799103
1204 488 998704
1205 854 810942
1206 353 376567
1207 777 779851
1208 880 917411
1209 263 957477
1210 285 476074
1211 112 972844
1212 912 240288
1213 9 539775
1214 1091 275998
1215 328 137732
1216 1005 264913
1217 342 42868
1218 764 140696
1219 312 885592
1220 790 873055
1221 294 637271
1222 526 870824
1223 395 586166
1224 88 331607
1225 1187 729249
1226 5 946706
1227 206 675902
1228 811 420241
1229 192 738742
1230 73 143591
1231 1174 739664
1232 472 129295
1233 1139 651612
1234 1231 657205
1235 521 442093
1236 329 750088
1237 447 296232
1238 695 12835
1239 406 441849
1240 602 942392
1241 217 668472
1242 219 389541
1243 543 108794
1244 857 76400
1245 43 22370
1246 950 240360
1247 305 144844
1248 162 93620
1249 1095 155996
1250 643 850010
1251 690 797434
1252 527 193802
1253 18 253712
1254 941 8767
1255 1092 67428
1256 820 866656
1257 28 389310
1258 569 596624
1259 247 582328
1260 3 861990
1261 489 409365
1262 16 399434
1263 821 988355
1264 963 867015
1265 79 760228
1266 926 258790
1267 677 349825
1268 219 200382
1269 144 208283
1270 580 815447
1271 441 193009
1272 560 527962
1273 471 454650
1274 22 596773
1275 417 313960
1276 712 674378
1277 1189 77463
1278 605 277533
1279 293 599567
1280 377 726519
1281 626 894275
1282 17 950158
1283 321 986956
1284 996 363986
1285 262 876039
1286 792 470948
1287 652 377885
1288 1150 684070
1289 54 156198
1290 594 902215
1291 1027 255956
1292 705 193481
1293 970 166754
1294 1108 431938
1295 1060 648264
1296 1102 158817
1297 602 660117
1298 496 819340
1299 816 292217
1300 496 358661
1301 1156 879108
1302 1049 270007
1303 712 861221
1304 612 122230
1305 170 751269
1306 1024 487575
1307 988 117387
1308 282 889697
1309 272 701124
1310 799 83163
1311 1059 480091
1312 460 924628
1313 1071 383656
1314 1251 819982
1315 527 443643
1316 1209 360480
1317 98 40954
1318 875 96093
1319 1073 100913
1320 712 435944
1321 781 759117
1322 281 892109
1323 1183 153629
1324 187 676994
1325 412 103439
1326 958 720490
1327 341 518486
1328 555 272791
1329 158 905435
1330 59 94366
1331 297 304118
1332 322 671826
1333 483 85330
1334 715 763597
1335 792 502592
1336 533 554774
1337 828 155762
1338 683 654563
1339 92 745039
1340 982 680493
1341 717 608064
1342 969 464710
1343 17 78802
1344 877 61394
1345 1324 862976
1346 769 849664
1347 931 126955
1348 1197 544867
1349 856 322111
1350 440 914877
1351 554 540708
1352 530 119113
1353 157 949236
1354 330 38563
1355 776 105231
1356 1112 59103
1357 1134 152741
1358 991 388898
1359 266 777663
1360 599 732130
1361 558 122402
1362 93 324082
1363 77 619634
1364 506 977992
1365 784 693764
1366 1091 799149
1367 229 395223
1368 855 963643
1369 1098 691936
1370 1197 38732
1371 768 237612
1372 21 543163
1373 112 137997
1374 1097 138245
1375 143 898703
1376 874 589001
1377 497 968519
1378 849 786813
1379 554 298382
1380 789 46247
1381 1137 174024
1382 363 259319
1383 618 763655
1384 831 430056
1385 1326 741518
1386 364 285459
1387 1241 599324
1388 1172 402184
1389 68 277033
1390 256 202034
1391 527 443506
1392 101 229543
1393 680 704116
1394 901 516527
1395 1027 297511
1396 75 27346
1397 654 924519
1398 1274 73484
1399 888 25977
1400 477 692819
1401 647 5029
1402 521 779327
1403 1128 323250
1404 656 890727
1405 866 270995
1406 1010 808721
1407 1348 400146
1408 1029 642876
1409 1029 87322
1410 150 139461
1411 222 238527
1412 426 889069
1413 29 969822
1414 942 400274
1415 1100 982442
1416 1193 795996
1417 46 587722
1418 352 140877
1419 259 305889
1420 46 543957
1421 843 157067
1422 38 291382
1423 116 423643
1424 609 177824
1425 1396 610011
1426 409 895795
1427 683 442
1428 88 44285
1429 643 263767
1430 1406 998764
1431 271 54003
1432 506 782734
1433 324 919138
1434 1157 69046
1435 80 987917
1436 662 318260
1437 1139 482030
1438 648 702194
1439 997 576602
1440 426 932988
1441 244 713653
1442 1097 67852
1443 922 129998
1444 846 717060
1445 1344 589398
1446 860 189028
1447 770 59638
1448 1044 801475
1449 623 895372
1450 878 720152
1451 340 483522
1452 1350 544623
1453 1356 680756
1454 792 903928
1455 25 643185
1456 75 476672
1457 549 182049
1458 1267 103634
1459 1330 173010
1460 843 738514
1461 248 85571
1462 593 922159
1463 441 899302
1464 125 156687
1465 353 110506
1466 139 227017
1467 281 947953
1468 632 592282
1469 992 534806
1470 211 918768
1471 912 333124
1472 348 567530
1473 484 456313
1474 373 343570
1475 145 524559
1476 385 424434
1477 662 42327
1478 935 788042
1479 181 586577
1480 798 285357
1481 1402 337918
1482 1210 807461
1483 81 284011
1484 1107 430930
1485 301 895951
1486 130 513158
1487 334 777840
1488 1292 260597
1489 425 300906
1490 1463 379827
1491 825 718952
1492 1306 468298
1493 799 667203
1494 255 219259
1495 762 201066
1496 305 950861
1497 128 16988
1498 1419 341206
1499 36 674415
1500 1191 152518
1501 365 154536
1502 588 315790
1503 616 779067
1504 1382 682880
1505 4 213256
1506 1011 421788
1507 393 383317
1508 1457 209837
1509 711 662775
1510 365 820650
1511 1113 966414
1512 1129 435528
1513 673 562535
1514 1125 317102
1515 605 581571
1516 1210 807313
1517 943 651647
1518 490 701186
1519 939 732192
1520 1468 27036
1521 247 963122
1522 926 877653
1523 1036 371612
1524 718 429660
1525 343 549288
1526 1012 930931
1527 311 54524
1528 967 531805
1529 1290 659542
1530 133 854007
1531 4 318526
1532 34 526274
1533 156 817125
1534 1410 433588
1535 370 611523
1536 800 494762
1537 564 942150
1538 576 953785
1539 566 492607
1540 797 864500
1541 1367 150106
1542 1123 590299
1543 787 678239
1544 981 338038
1545 1084 487362
1546 1471 611595
1547 1027 886067
1548 1168 808762
1549 1195 365327
1550 906 252506
1551 852 735675
1552 1495 584197
1553 1489 152384
1554 455 24290
1555 165 954130
1556 859 235941
1557 1419 200570
1558 879 341567
1559 360 464694
1560 325 249291
1561 335 388000
1562 399 274293
1563 1136 515105
1564 302 493608
1565 200 358106
1566 295 889985
1567 447 526083
1568 580 804309
1569 66 44866
1570 407 356160
1571 325 233738
1572 1162 619581
1573 1015 934691
1574 862 829466
1575 178 157103
1576 1031 867791
1577 1414 455992
1578 1181 851871
1579 1495 774193
1580 1412 884232
1581 10 607942
1582 958 258782
1583 4 281100
1584 1360 845193
1585 430 408039
1586 588 357664
1587 184 309804
1588 1527 592434
1589 18 971095
1590 821 160230
1591 1199 533358
1592 896 222354
1593 622 719158
1594 1453 993150
1595 970 936053
1596 246 142000
1597 566 167948
1598 366 194369
1599 1249 980223
1600 873 324068
1601 1061 757266
1602 1375 546389
1603 665 208032
1604 744 827915
1605 1218 593425
1606 386 340027
1607 1536 565219
1608 1239 632483
1609 840 152956
1610 1589 294078
1611 1408 503012
1612 1067 149354
1613 1123 353209
1614 271 669062
1615 565 899635
1616 524 238044
1617 1444 707564
1618 699 756673
1619 1557 955957
1620 336 611073
1621 1081 121786
1622 266 192515
1623 1394 29830
1624 531 487731
1625 553 966981
1626 558 788145
1627 1018 217884
1628 123 690007
1629 1489 797571
1630 236 937227
1631 938 868548
1632 29 386809
1633 688 476053
1634 1511 491706
1635 550 760771
1636 1618 497742
1637 1432 570228
1638 1538 569559
1639 12 31605
1640 827 815546
1641 137 355449
1642 1163 501280
1643 1149 541187
1644 1472 177129
1645 1366 550353
1646 1505 552315
1647 1537 289625
1648 1599 511364
1649 1469 115308
1650 911 746742
1651 1328 622199
1652 1226 758634
1653 1270 451091
1654 1540 825187
1655 1339 418185
1656 293 513983
1657 1474 244422
1658 980 863318
1659 925 239252
1660 1270 640718
1661 1465 154800
1662 218 724857
1663 170 164858
1664 1101 759157
1665 293 755640
1666 943 672595
1667 882 750381
1668 72 119320
1669 1360 792123
1670 121 233222
1671 350 101590
1672 16 500293
1673 212 795171
1674 1093 164324
1675 698 920407
1676 568 340378
1677 1318 30776
1678 110 552334
1679 139 334157
1680 1146 992150
1681 709 817387
1682 192 500338
1683 572 128675
1684 863 801943
1685 149 80515
1686 1671 163808
1687 26 815072
1688 421 560819
1689 450 60413
1690 663 161016
1691 739 562886
1692 1474 572377
1693 525 82979
1694 1581 821998
1695 317 952551
1696 1594 539635
1697 1329 511594
1698 1079 854056
1699 654 692333
1700 1222 593768
1701 1399 723866
1702 1012 987655
1703 1141 938027
1704 454 665531
1705 672 306319
1706 548 495610
1707 608 844290
1708 1221 11921
1709 1676 225399
1710 1077 377107
1711 1049 680768
1712 1030 464238
1713 1449 989417
1714 1059 348980
1715 590 6995
1716 1522 487300
1717 604 216674
1718 166 818852
1719 235 56131
1720 380 669492
1721 441 827279
1722 503 780708
1723 741 265791
1724 980 631540
1725 445 142897
1726 1348 185490
1727 328 474443
1728 421 16024
1729 1715 723
1730 195 178312
1731 1117 340454
1732 1570 771280
1733 399 173269
1734 1590 711827
1735 513 590865
1736 745 624551
1737 1528 579123
1738 1577 638768
1739 1147 714238
1740 767 368805
1741 715 311657
1742 317 680798
1743 513 236724
1744 1452 766309
1745 1735 610880
1746 828 761515
1747 487 642936
1748 78 508460
1749 592 639278
1750 1675 561955
1751 744 634308
1752 290 680989
1753 1246 624467
1754 865 607398
1755 997 106415
1756 1027 195839
1757 1479 46848
1758 1088 236873
1759 829 122513
1760 446 37369
1761 913 980505
1762 1181 684725
1763 6 848030
1764 128 955996
1765 675 446174
1766 1145 750152
1767 963 737158
1768 309 842966
1769 1625 783600
1770 1343 700329
1771 786 426564
1772 551 340788
1773 391 805506
1774 856 789686
1775 191 613545
1776 1181 177763
1777 49 142289
1778 52 733841
1779 420 88375
1780 975 510328
1781 848 724137
1782 457 647732
1783 860 207972
1784 555 822918
1785 1771 941059
1786 298 397937
1787 1298 452116
1788 747 873737
1789 1242 349088
1790 323 218344
1791 312 523179
1792 457 73032
1793 1212 291296
1794 1746 172137
1795 178 13059
1796 555 430569
1797 1259 459296
1798 444 198489
1799 1307 568996
1800 1618 175189
1801 6 93708
1802 872 910380
1803 827 860905
1804 1700 836148
1805 928 480241
1806 913 688975
1807 1051 483300
1808 852 701590
1809 1716 601582
1810 901 670617
1811 300 588895
1812 1019 351835
1813 1734 695837
1814 1124 231808
1815 861 120784
1816 1333 807590
1817 1387 12825
1818 730 760314
1819 1031 534788
1820 1794 116424
1821 528 683656
1822 1203 534799
1823 737 600107
1824 316 974254
1825 1112 142818
1826 448 816328
1827 110 778760
1828 764 779901
1829 1472 751188
1830 855 772132
1831 1381 451408
1832 746 86462
1833 1288 330394
1834 1530 854312
1835 1422 992291
1836 127 396561
1837 1350 808836
1838 611 875605
1839 306 200451
1840 1385 610630
1841 148 527432
1842 88 74980
1843 587 627822
1844 383 297139
1845 1553 899292
1846 800 767331
