100000 100000
945 914 86723
946 225 180400
947 847 775992
948 864 925134
949 763 383958
950 127 980071
951 314 515253
952 156 465493
953 725 121498
954 698 755076
955 337 192995
956 316 283559
957 38 1256
958 426 356566
959 461 760912
960 673 288776
961 274 699776
962 207 294352
963 695 227275
964 232 325470
965 749 121063
966 187 43648
967 877 646199
968 891 676367
969 736 608746
970 936 822673
971 62 520004
972 213 433541
973 404 745776
974 127 844754
975 5 77507
976 831 870672
977 546 635407
978 795 285753
979 293 417213
980 960 990265
981 607 465817
982 670 207293
983 661 575756
984 141 396062
985 62 315100
986 731 18945
987 680 874021
988 563 389067
989 980 242592
990 548 642835
991 260 400052
992 441 646436
993 418 711233
994 956 898138
995 677 576113
996 65 699423
997 913 471371
998 308 670295
999 330 790373
1000 816 747979
1001 825 317794
1002 382 973280
1003 878 735761
1004 929 327961
1005 540 628869
1006 710 331153
1007 162 517005
1008 1002 64377
1009 189 426127
1010 439 873034
1011 751 399972
1012 566 560519
1013 930 479171
1014 581 434820
1015 755 329873
1016 920 407719
1017 762 982425
1018 1003 872183
1019 737 776047
1020 63 729240
1021 395 687290
1022 23 433834
1023 234 70684
1024 771 948882
1025 171 9780
1026 867 531753
1027 105 910723
1028 19 797445
1029 761 355788
1030 824 692139
1031 342 447765
1032 130 366029
1033 614 29911
1034 130 181078
1035 496 471058
1036 585 727224
1037 423 3414
1038 638 878992
1039 655 691971
1040 431 603611
1041 342 682492
1042 214 144205
1043 358 227635
1044 78 15810
1045 938 690264
1046 630 301786
1047 618 840509
1048 288 117273
1049 900 938729
1050 77 192729
1051 86 757724
1052 651 568132
1053 749 597361
1054 63 867937
1055 26 824051
1056 963 23785
1057 750 606911
1058 772 132459
1059 437 109637
1060 412 450670
1061 232 888920
1062 281 486984
1063 486 452973
1064 148 116199
1065 293 935310
1066 599 801486
1067 729 745231
1068 944 970521
1069 1019 365795
1070 713 148274
1071 435 826357
1072 841 212739
1073 723 856399
1074 784 300515
1075 728 526169
1076 709 314991
1077 768 536343
1078 1051 660867
1079 415 438934
1080 902 381015
1081 675 118696
1082 733 583628
1083 616 68468
1084 919 722869
1085 646 425309
1086 739 140458
1087 587 75904
1088 643 201283
1089 1039 731097
1090 909 931042
1091 797 769333
1092 526 188704
1093 571 564358
1094 45 811341
1095 323 175691
1096 125 893885
1097 619 891206
1098 973 191016
1099 493 580716
1100 508 426638
1101 876 334082
1102 823 290393
1103 657 952995
1104 833 858639
1105 171 509824
1106 290 974059
1107 620 552064
1108 38 617534
1109 337 561387
1110 214 636063
1111 958 137580
1112 651 64168
1113 1033 556515
1114 368 21161
1115 850 201771
1116 1110 659605
1117 368 47596
1118 460 462188
1119 412 474376
1120 334 717384
1121 679 143210
1122 963 296058
1123 619 370555
1124 45 328045
1125 22 375168
1126 834 669019
1127 215 526758
1128 138 574235
1129 880 21072
1130 298 253205
1131 772 592248
1132 88 275045
1133 223 895510
1134 327 156785
1135 1045 574411
1136 663 870435
1137 420 81962
1138 892 929245
1139 740 112786
1140 760 384457
1141 73 737748
1142 359 33403
1143 1127 819364
1144 424 380480
1145 884 235735
1146 379 579629
1147 582 62844
1148 449 984176
1149 469 108258
1150 116 844589
1151 320 47832
1152 539 432991
1153 1089 397866
1154 123 98660
1155 935 135876
1156 392 514955
1157 975 569295
1158 1003 170831
1159 605 672345
1160 605 261798
1161 791 217697
1162 724 768764
1163 542 728803
1164 301 755245
1165 440 442955
1166 1078 552431
1167 740 831208
1168 540 136930
1169 433 864008
1170 333 256076
1171 243 235058
1172 862 389857
1173 232 835739
1174 1055 709362
1175 991 144700
1176 411 965218
1177 444 845289
1178 414 159288
1179 33 35976
1180 285 411151
1181 731 30716
1182 887 486068
1183 867 465354
1184 62 607348
1185 786 891291
1186 53 845596
1187 534 150804
1188 884 963403
1189 238 312491
1190 180 527329
1191 93 676627
1192 873 335938
1193 691 259230
1194 1052 96006
1195 140 926108
1196 988 290488
1197 92 503440
1198 426 851450
1199 510 432256
1200 703 330859
1201 1098 838571
1202 401 482597
1203 525 444610
1204 772 8620
1205 1173 635116
1206 1085 246995
1207 264 61197
1208 963 350009
1209 619 594509
1210 747 131984
1211 676 985873
1212 92 993791
1213 964 715377
1214 422 7161
1215 815 820389
1216 819 503882
1217 912 547177
1218 9 681038
1219 412 948830
1220 140 781590
1221 877 258309
1222 1018 928390
1223 967 644220
1224 401 156283
1225 704 240763
1226 1168 275695
1227 653 743440
1228 671 748651
1229 301 631078
1230 1154 155505
1231 296 610182
1232 1136 626777
1233 766 678568
1234 1139 665495
1235 543 513823
1236 187 727693
1237 219 508372
1238 601 124339
1239 43 450832
1240 127 907670
1241 307 601591
1242 578 950933
1243 1213 969202
1244 97 352903
1245 799 455394
1246 847 51744
1247 995 684144
1248 126 739284
1249 88 19038
1250 347 506460
1251 462 884566
1252 677 337694
1253 298 922939
1254 1169 578232
1255 782 259006
1256 54 98068
1257 436 185618
1258 771 754682
1259 1007 264935
1260 1021 271449
1261 1020 132342
1262 197 302254
1263 1148 518064
1264 1070 211901
1265 126 479019
1266 45 102665
1267 826 985216
1268 830 305577
1269 914 902391
1270 774 830980
1271 1018 402414
1272 831 54695
1273 1015 10751
1274 731 775553
1275 22 433312
1276 251 512365
1277 1242 370192
1278 650 898491
1279 752 888859
1280 414 974413
1281 69 345102
1282 1027 764165
1283 780 517435
1284 1131 271175
1285 561 469901
1286 191 130276
1287 240 63905
1288 53 976696
1289 823 510699
1290 494 866692
1291 1112 799248
1292 981 26015
1293 868 226379
1294 773 606751
1295 205 67599
1296 823 515818
1297 365 658239
1298 482 775722
1299 472 866074
1300 1170 144554
1301 427 181754
1302 195 724640
1303 114 976152
1304 70 836664
1305 946 969935
1306 601 463563
1307 171 115116
1308 1226 971326
1309 854 963138
1310 362 489434
1311 1047 675590
1312 696 476141
1313 1220 317936
1314 837 58557
1315 186 331461
1316 928 36336
1317 406 510644
1318 1091 275223
1319 303 495014
1320 576 6348
1321 749 847946
1322 84 750483
1323 173 508543
1324 225 820906
1325 169 332587
1326 14 18769
1327 840 831942
1328 543 891059
1329 1237 263122
1330 1118 850238
1331 322 185430
1332 461 624148
1333 557 680252
1334 314 699219
1335 541 43960
1336 123 640213
1337 433 208179
1338 106 371317
1339 1280 145206
1340 330 704754
1341 324 502561
1342 532 518671
1343 1068 251134
1344 996 730
1345 527 392049
1346 843 625188
1347 520 737540
1348 447 789902
1349 791 181409
1350 846 109408
1351 770 711037
1352 87 149977
1353 855 173019
1354 322 668640
1355 72 229867
1356 790 828720
1357 691 645970
1358 870 583280
1359 725 789823
1360 508 411357
1361 1183 434976
1362 346 792052
1363 314 802231
1364 93 623010
1365 111 71072
1366 964 241711
1367 1170 514741
1368 12 734027
1369 1111 429331
1370 1118 555038
1371 207 808763
1372 607 907975
1373 972 763851
1374 1303 351835
1375 489 591615
1376 168 768248
1377 958 832439
1378 1274 748161
1379 682 658604
1380 735 134660
1381 455 136291
1382 343 544487
1383 441 284408
1384 1298 887845
1385 163 197530
1386 128 889287
1387 422 826639
1388 878 493728
1389 649 804867
1390 353 176866
1391 663 157808
1392 521 972127
1393 1015 538115
1394 1306 141268
1395 352 607809
1396 859 442745
1397 500 168649
1398 252 944186
1399 884 782095
1400 1172 199498
1401 576 274913
1402 753 534972
1403 369 886046
1404 710 724744
1405 460 906964
1406 1311 636449
1407 361 879425
1408 1340 55017
1409 259 328861
1410 900 130609
1411 102 504915
1412 114 229825
1413 1371 76935
1414 922 159322
1415 1019 6040
1416 1365 871356
1417 1192 963956
1418 712 415207
1419 1123 951377
1420 632 573616
1421 260 74262
1422 232 439463
1423 876 334990
1424 275 403928
1425 459 723467
1426 413 633224
1427 125 140592
1428 1046 418295
1429 834 553409
1430 231 109258
1431 131 452787
1432 1037 873104
1433 990 419644
1434 553 783094
1435 339 944611
1436 727 745712
1437 420 599477
1438 1306 5261
1439 693 196005
1440 560 114669
1441 943 492780
1442 596 664203
1443 900 643643
1444 707 883601
1445 435 176464
1446 1406 789203
1447 513 522528
1448 1270 78696
1449 747 466968
1450 766 829543
1451 1431 251203
1452 1197 979506
1453 163 276780
1454 1130 301497
1455 514 426659
1456 1380 424958
1457 974 680408
1458 597 585513
1459 1370 688008
1460 971 553805
1461 264 11028
1462 664 42778
1463 1143 38017
1464 765 992077
1465 705 15966
1466 1227 949267
1467 254 429578
1468 994 634199
1469 629 946242
1470 1167 211845
1471 952 868212
1472 52 325042
1473 1419 242314
1474 1268 421725
1475 1255 412371
1476 504 343848
1477 926 834887
1478 40 473304
1479 682 24450
1480 489 894240
1481 215 803352
1482 1179 823935
1483 683 804981
1484 893 455637
1485 647 910179
1486 516 640474
1487 218 820635
1488 1354 876065
1489 868 392421
1490 636 25972
1491 1151 789669
1492 567 228189
1493 883 756444
1494 1427 530162
1495 599 683224
1496 268 337660
1497 887 300610
1498 1321 752207
1499 353 136078
1500 1251 373165
1501 1108 908028
1502 1344 857350
1503 928 495505
1504 527 307961
1505 245 63906
1506 108 209067
1507 1258 220104
1508 316 510832
1509 87 171451
1510 370 273792
1511 546 981746
1512 1076 890305
1513 564 289396
1514 1121 420650
1515 1025 883058
1516 1049 988080
1517 110 323803
1518 1052 36099
1519 823 611546
1520 1095 739935
1521 411 194344
1522 747 45376
1523 9 418960
1524 178 907345
1525 758 113553
1526 1013 477788
1527 1488 825290
1528 1271 410357
1529 133 526954
1530 692 56509
1531 1474 141171
1532 407 717449
1533 838 922721
1534 164 833336
1535 983 613958
1536 1013 242421
1537 301 554976
1538 14 739099
1539 1117 360356
1540 34 597049
1541 848 860283
1542 616 85557
1543 657 959279
1544 903 316609
1545 1176 843271
1546 1488 928947
1547 560 934058
1548 83 998471
1549 1182 916294
1550 1184 423748
1551 653 921428
1552 1398 371256
1553 483 470317
1554 337 483042
1555 590 273149
1556 885 337283
1557 1160 671277
1558 489 819004
1559 847 951456
1560 1101 633138
1561 959 25081
1562 220 811872
1563 884 724831
1564 332 364972
1565 272 158499
1566 334 204079
1567 1041 971239
1568 874 589033
1569 723 202039
1570 785 821282
1571 1088 668515
1572 1110 608619
1573 811 97755
1574 1274 486697
1575 976 595937
1576 1462 876640
1577 1274 198271
1578 1495 612859
1579 429 15204
1580 638 113281
1581 1035 282901
1582 164 286333
1583 373 409044
1584 906 244750
1585 1322 947439
1586 1396 602621
1587 1551 740947
1588 345 955744
1589 157 671564
1590 1005 404262
1591 263 594978
1592 341 921222
1593 1400 485764
1594 83 749053
1595 1510 28262
1596 893 707374
1597 302 696043
1598 512 114356
1599 900 869070
1600 1262 748871
1601 60 941488
1602 530 948813
1603 1544 79082
1604 50 37486
1605 1466 379699
1606 737 50850
1607 1381 239000
1608 791 284276
1609 1084 22502
1610 1576 258435
1611 375 928364
1612 406 910980
1613 378 475865
1614 1479 762195
1615 1414 900792
1616 826 677794
1617 823 862557
1618 259 41064
1619 1290 563865
1620 862 724987
1621 1455 36648
1622 1199 434591
1623 667 264258
1624 938 516762
1625 288 784898
1626 298 370226
1627 408 257355
1628 1426 854019
1629 127 822893
1630 464 594505
1631 1244 127279
1632 132 82315
1633 1259 931607
1634 999 964176
1635 149 718279
1636 238 471737
1637 966 464998
1638 526 63276
1639 450 174250
1640 192 48719
1641 1347 387937
1642 804 188760
1643 912 216501
1644 200 894862
1645 757 175344
1646 1013 795781
1647 1364 794367
1648 1234 325160
1649 917 517824
1650 1082 770499
1651 254 494849
1652 842 23731
1653 791 181267
1654 410 721806
1655 64 183396
1656 349 831014
1657 468 705819
1658 419 732975
1659 1166 95256
1660 964 994416
1661 1331 149906
1662 491 605924
1663 565 700994
1664 412 219301
1665 1090 736769
1666 1150 487623
1667 216 264739
1668 939 224168
1669 225 631064
1670 485 317872
1671 139 232848
1672 27 902142
1673 114 201362
1674 843 893689
1675 611 812009
1676 1082 599919
1677 58 711004
1678 401 938890
1679 1120 169628
1680 936 147167
1681 1069 180694
1682 532 170718
1683 838 695198
1684 178 407788
1685 289 857209
1686 1151 657071
1687 1666 423599
1688 723 28721
1689 1393 227033
1690 968 954281
1691 1251 326866
1692 793 517306
1693 93 792745
1694 976 966218
1695 1465 163442
1696 1011 901473
1697 455 297229
1698 875 305918
1699 212 983426
1700 218 318687
1701 234 472067
1702 17 930689
1703 131 51321
1704 15 36977
1705 857 914522
1706 648 833745
1707 453 61809
1708 510 311960
1709 909 839950
1710 79 849629
1711 491 940617
1712 269 863877
1713 693 339642
1714 1100 746622
1715 1075 883498
1716 1263 680052
1717 1424 557417
1718 361 767580
1719 1399 119205
1720 1445 403442
1721 1558 312166
1722 1586 307817
1723 410 620940
1724 161 261230
1725 1445 447008
1726 1534 980631
1727 618 378311
1728 626 141820
1729 1409 14300
1730 1159 73723
1731 629 470101
1732 550 286064
1733 189 913570
1734 1007 152606
1735 1138 890904
1736 954 99204
1737 1701 825936
1738 1442 609746
1739 208 59499
1740 744 424116
1741 506 498185
1742 706 410482
1743 1358 765605
1744 429 627152
1745 881 473446
1746 1511 226757
1747 563 487352
1748 466 487415
1749 1442 599168
1750 783 466399
1751 1071 712418
1752 26 209491
1753 106 488973
1754 261 17933
1755 1151 206562
1756 55 571329
1757 1103 879498
1758 411 613946
1759 685 50462
1760 1151 457711
1761 228 974674
1762 961 983806
1763 1610 713639
1764 838 895651
1765 530 111240
1766 959 319228
1767 549 927651
1768 544 911066
1769 623 347953
1770 599 965094
1771 85 403750
1772 1159 775613
1773 223 34583
1774 793 477405
1775 368 147006
1776 1292 641655
1777 1439 652286
1778 1326 100056
1779 1038 96680
1780 602 711434
1781 1151 357755
1782 721 580631
1783 1699 75731
1784 665 218379
1785 19 453398
1786 1684 494549
1787 1403 752597
1788 1085 173098
1789 1731 176070
1790 235 388575
1791 1587 618321
1792 1061 961106
1793 1742 172041
1794 323 669233
1795 1782 573219
1796 816 509342
1797 997 927679
1798 288 249081
1799 1025 98020
1800 766 459795
1801 1618 683635
1802 1252 924916
1803 225 257208
1804 788 223410
1805 958 297571
1806 391 789056
1807 1293 674916
1808 315 702848
1809 764 844026
1810 1259 632027
1811 156 269098
1812 1801 897272
1813 204 231340
1814 1712 232888
1815 1243 130162
1816 1394 913480
1817 1180 679729
1818 1177 766379
1819 1491 969112
1820 692 886566
1821 1294 634475
1822 1508 698924
1823 100 942134
1824 1246 672698
1825 1231 806555
1826 449 752458
1827 154 446092
1828 124 305131
1829 1007 796080
1830 1593 39493
1831 223 263403
1832 657 772741
1833 132 307720
1834 1192 396420
1835 453 45258
1836 875 576217
1837 1552 474957
1838 1695 21825
1839 286 709615
1840 312 235952
1841 41 515598
1842 1721 624524
1843 169 154489
1844 249 188175
1845 396 16727
1846 964 909513
1847 793 696991
1848 726 739612
