100000 100000
521 13 954159
522 268 441430
523 517 887694
524 233 433515
525 514 370273
526 430 278211
527 110 540652
528 222 826859
529 424 560946
530 156 55891
531 385 325874
532 452 738338
533 469 870840
534 20 661093
535 489 32501
536 226 101055
537 27 325421
538 485 309394
539 85 297015
540 295 250004
541 459 136341
542 3 170306
543 398 381416
544 210 582711
545 345 979911
546 102 23107
547 307 526805
548 341 977093
549 296 916225
550 426 351398
551 275 633098
552 431 968088
553 262 27639
554 123 687984
555 296 53092
556 395 24644
557 228 15258
558 102 899127
559 145 224817
560 297 855385
561 40 120439
562 161 59568
563 499 156287
564 449 77591
565 91 191196
566 330 537587
567 293 914144
568 250 815515
569 118 815858
570 412 815491
571 61 990541
572 326 91084
573 402 67788
574 263 435174
575 544 472048
576 158 46387
577 230 685401
578 297 788784
579 247 658965
580 212 946901
581 33 328066
582 215 223509
583 441 22865
584 476 733046
585 538 575225
586 287 740375
587 459 421375
588 312 604267
589 66 854372
590 331 814469
591 529 362702
592 443 951608
593 550 483161
594 458 922492
595 406 639469
596 474 24990
597 470 902934
598 31 242446
599 414 320225
600 429 797224
601 1 556732
602 288 493917
603 292 401759
604 530 467267
605 375 686679
606 427 98901
607 192 175294
608 200 613833
609 87 823604
610 106 833284
611 242 954771
612 38 946958
613 288 655826
614 202 299854
615 532 197598
616 334 387850
617 73 667378
618 195 732434
619 78 529005
620 464 357970
621 563 30491
622 435 265062
623 324 540083
624 17 896942
625 262 447921
626 225 343109
627 395 621201
628 432 776747
629 107 995821
630 540 769428
631 250 206380
632 12 464099
633 349 71748
634 475 975596
635 74 945288
636 136 332787
637 70 306788
638 338 697913
639 518 509446
640 84 243259
641 438 841431
642 464 392761
643 426 876433
644 176 256010
645 481 762458
646 159 98374
647 267 699066
648 368 875297
649 597 791708
650 630 404269
651 295 700809
652 300 229124
653 532 851254
654 361 403521
655 369 521890
656 264 350769
657 201 233146
658 341 342304
659 8 429387
660 83 14534
661 56 656453
662 67 193384
663 657 191731
664 246 159035
665 286 952275
666 275 753136
667 502 816709
668 529 209735
669 275 909294
670 511 545013
671 106 260034
672 468 827208
673 475 155661
674 177 635460
675 161 800527
676 143 293242
677 423 279252
678 348 845201
679 458 588008
680 282 487123
681 515 600242
682 324 226070
683 55 738868
684 369 601265
685 13 565411
686 114 112048
687 163 74762
688 519 834975
689 22 625117
690 234 331821
691 503 636779
692 254 398974
693 150 144391
694 357 419715
695 174 281113
696 287 305384
697 387 663446
698 557 331009
699 431 483609
700 74 83178
701 19 111253
702 577 874463
703 66 650832
704 127 932788
705 108 212576
706 628 217943
707 556 406021
708 308 798088
709 275 410145
710 110 315513
711 508 640991
712 340 605316
713 492 152349
714 242 739453
715 145 384948
716 192 201327
717 548 50558
718 414 198566
719 5 817931
720 110 10041
721 378 912312
722 590 912563
723 192 393954
724 436 901447
725 90 928452
726 359 11707
727 684 837854
728 583 390229
729 58 69697
730 596 658862
731 684 985014
732 645 467196
733 48 452330
734 520 769664
735 292 829817
736 649 817117
737 656 40390
738 735 93163
739 143 956681
740 349 754793
741 464 727919
742 213 970925
743 365 899873
744 185 105030
745 273 523538
746 157 940565
747 83 624080
748 145 60474
749 413 622576
750 617 863020
751 392 126193
752 487 227223
753 215 958870
754 737 633629
755 658 347698
756 66 833385
757 216 671272
758 462 674092
759 464 198166
760 583 573416
761 383 59365
762 550 746605
763 356 470795
764 430 792556
765 58 153568
766 727 62113
767 260 884766
768 152 479046
769 499 126072
770 590 275537
771 629 17447
772 398 65736
773 178 429582
774 408 292565
775 653 551653
776 306 865801
777 609 412664
778 145 810812
779 711 452187
780 425 493180
781 226 291645
782 443 918218
783 276 877331
784 453 20044
785 330 26289
786 752 993522
787 448 920853
788 5 765157
789 442 348141
790 335 10884
791 263 440054
792 177 510809
793 85 521792
794 184 252527
795 681 957690
796 224 612436
797 518 333703
798 75 942095
799 129 960620
800 133 247139
801 60 290422
802 420 63347
803 496 332621
804 475 110763
805 381 886225
806 756 96905
807 190 514681
808 417 211698
809 200 962036
810 374 43154
811 585 242635
812 633 685410
813 689 218946
814 472 303721
815 561 622346
816 164 199177
817 639 307871
818 59 673096
819 637 607378
820 350 353956
821 574 905503
822 802 852583
823 129 574925
824 214 489358
825 296 561209
826 64 973037
827 765 220805
828 420 896531
829 358 835006
830 511 652019
831 203 783814
832 15 402821
833 292 146421
834 158 281230
835 641 376125
836 360 763752
837 831 602397
838 473 250865
839 765 713319
840 763 230632
841 807 789085
842 228 594721
843 775 411170
844 789 998695
845 807 724205
846 603 219877
847 40 18259
848 233 632405
849 599 731316
850 211 434829
851 242 65171
852 2 938122
853 11 331267
854 312 877591
855 767 929207
856 328 835463
857 396 344594
858 478 277236
859 43 921433
860 625 1937
861 269 442994
862 189 186359
863 578 877213
864 826 658635
865 560 765101
866 88 748671
867 798 808395
868 629 530542
869 713 875777
870 297 700597
871 756 32707
872 757 72331
873 356 966241
874 728 133063
875 337 141848
876 726 82366
877 97 389516
878 870 78797
879 588 603838
880 750 875256
881 731 830893
882 426 231914
883 532 827070
884 556 295300
885 682 170587
886 854 540533
887 543 48307
888 54 96945
889 708 478781
890 440 451276
891 250 397709
892 282 721820
893 124 318716
894 749 53952
895 184 54398
896 719 324196
897 811 585836
898 650 40930
899 433 318563
900 740 115751
901 402 364829
902 603 725146
903 260 785498
904 360 976739
905 694 568448
906 76 917609
907 809 478007
908 491 753380
909 82 472748
910 902 751979
911 35 769241
912 884 928787
913 373 632282
914 491 767981
915 535 855001
916 753 472698
917 621 572718
918 134 665668
919 35 536285
920 774 655196
921 44 586772
922 214 103592
923 642 728583
924 824 894203
925 874 697006
926 507 244827
927 231 722355
928 711 337675
929 269 176033
930 764 338185
931 783 22090
932 690 250861
933 447 41428
934 865 502077
935 334 75286
936 207 715148
937 169 246427
938 82 275890
939 429 708414
940 637 692691
941 432 332626
942 914 904370
943 42 627481
944 820 442320
945 665 380402
946 619 834545
947 293 107737
948 690 30001
949 417 34638
950 359 243228
951 625 205700
952 474 321036
953 614 809818
954 83 943487
955 119 283369
956 334 956354
957 370 90045
958 886 187326
959 411 135470
960 642 37390
961 32 442853
962 180 434714
963 217 990043
964 771 732457
965 532 29495
966 907 167307
967 765 966763
968 65 203672
969 44 85266
970 104 327515
971 807 816038
972 339 500980
973 634 177295
974 844 656311
975 548 867006
976 227 344987
977 690 598337
978 541 376798
979 122 277119
980 513 129411
981 873 117643
982 589 58159
983 895 301410
984 477 377337
985 516 441692
986 108 788014
987 538 21422
988 765 196515
989 536 526354
990 437 544184
991 599 579228
992 380 703216
993 349 185222
994 911 282296
995 460 221971
996 568 285305
997 945 741127
998 853 940370
999 34 121645
1000 526 461915
1001 689 571612
1002 191 337418
1003 907 571625
1004 373 340805
1005 386 419461
1006 453 491336
1007 864 290509
1008 960 208956
1009 803 823619
1010 303 970774
1011 72 452013
1012 301 417906
1013 475 632245
1014 224 752026
1015 365 225036
1016 741 349929
1017 287 980220
1018 808 906032
1019 736 253982
1020 812 649821
1021 774 648175
1022 637 221185
1023 767 368410
1024 243 963469
1025 797 470447
1026 495 270322
1027 277 223024
1028 232 115597
1029 236 79206
1030 582 641861
1031 201 597915
1032 237 617240
1033 990 195487
1034 117 129978
1035 286 802810
1036 845 671965
1037 672 953658
1038 444 906018
1039 287 355993
1040 327 546799
1041 760 836433
1042 182 748898
1043 74 538051
1044 885 431076
1045 1012 764821
1046 753 437848
1047 489 581076
1048 897 457220
1049 914 611061
1050 1049 775085
1051 920 399699
1052 570 381205
1053 152 856550
1054 547 708126
1055 770 189413
1056 80 555333
1057 853 588396
1058 551 85300
1059 162 201429
1060 48 260053
1061 929 622014
1062 256 845335
1063 60 785691
1064 897 528707
1065 616 406103
1066 377 843325
1067 121 267192
1068 783 191860
1069 629 28104
1070 1022 368987
1071 206 671261
1072 796 243360
1073 953 744901
1074 534 902454
1075 163 394090
1076 559 428929
1077 875 409463
1078 501 251896
1079 633 576817
1080 381 624608
1081 391 600746
1082 781 337775
1083 103 692462
1084 581 24382
1085 501 945970
1086 715 454432
1087 631 350390
1088 786 393239
1089 827 575505
1090 570 74323
1091 714 490902
1092 363 502049
1093 968 293866
1094 429 611869
1095 118 50898
1096 583 886304
1097 531 220760
1098 918 35932
1099 221 270063
1100 158 666489
1101 233 970032
1102 364 349615
1103 883 367766
1104 243 448415
1105 119 554896
1106 473 429216
1107 286 542341
1108 274 462513
1109 890 717912
1110 323 223240
1111 979 343561
1112 137 936804
1113 936 849973
1114 1010 510245
1115 997 549399
1116 420 852419
1117 314 846709
1118 1004 872554
1119 158 461237
1120 549 190448
1121 133 360058
1122 642 578282
1123 466 583631
1124 8 738603
1125 814 631527
1126 194 103055
1127 769 104089
1128 100 55758
1129 949 528944
1130 1126 106799
1131 112 259087
1132 48 114123
1133 147 193954
1134 852 352972
1135 67 307644
1136 530 671323
1137 725 679435
1138 563 86450
1139 273 806749
1140 952 597311
1141 275 819598
1142 183 413361
1143 688 256574
1144 200 910450
1145 477 35120
1146 634 863858
1147 456 9170
1148 1002 949056
1149 447 481007
1150 18 858313
1151 801 361799
1152 825 972703
1153 81 811942
1154 377 337001
1155 1147 916909
1156 328 573317
1157 186 667379
1158 1110 692896
1159 36 455796
1160 456 225820
1161 1067 136945
1162 994 334177
1163 750 100360
1164 60 349237
1165 1083 101611
1166 346 886369
1167 865 286240
1168 477 20993
1169 293 950927
1170 25 749575
1171 465 808656
1172 1027 120693
1173 455 309569
1174 53 432690
1175 920 933284
1176 1162 805334
1177 61 780890
1178 1084 216342
1179 676 455446
1180 1034 978968
1181 1108 805831
1182 1010 53169
1183 1008 757110
1184 30 222954
1185 5 948506
1186 599 92223
1187 366 811772
1188 735 265900
1189 516 542854
1190 500 919407
1191 390 389802
1192 269 62718
1193 740 413306
1194 56 84645
1195 433 877341
1196 299 458510
1197 843 961651
1198 801 807944
1199 678 102191
1200 1054 943148
1201 1096 519777
1202 525 324209
1203 140 764637
1204 320 969239
1205 279 321401
1206 932 816332
1207 170 162441
1208 709 398245
1209 418 190811
1210 319 477200
1211 231 579204
1212 644 267673
1213 42 480091
1214 145 775966
1215 849 139217
1216 1010 149328
1217 689 270835
1218 55 23245
1219 524 612700
1220 1090 859314
1221 80 430184
1222 1221 161654
1223 840 71045
1224 692 684721
1225 1223 75491
1226 572 846358
1227 876 130332
1228 600 711900
1229 926 222350
1230 611 225406
1231 438 239681
1232 1099 53262
1233 564 397326
1234 953 62339
1235 1155 101693
1236 714 460477
1237 1044 630000
1238 1019 124499
1239 1186 698379
1240 436 995602
1241 909 520194
1242 138 944915
1243 629 472341
1244 880 293651
1245 1066 693734
1246 483 88959
1247 818 442845
1248 573 476633
1249 330 251430
1250 525 366547
1251 622 493326
1252 1223 884997
1253 833 965504
1254 383 857072
1255 722 851417
1256 1154 954103
1257 530 210984
1258 209 538486
1259 76 588534
1260 511 927069
1261 1107 900248
1262 821 732032
1263 480 190951
1264 747 699614
1265 108 263987
1266 1025 795501
1267 257 925886
1268 630 913341
1269 161 206343
1270 603 71622
1271 681 655790
1272 897 462072
1273 789 473796
1274 15 582801
1275 75 865397
1276 1219 860947
1277 480 42248
1278 829 108735
1279 556 317995
1280 949 675577
1281 541 907211
1282 680 371997
1283 742 667925
1284 904 724484
1285 679 88454
1286 1203 964729
1287 285 370885
1288 559 127367
1289 697 943708
1290 855 423361
1291 604 736388
1292 765 91099
1293 851 877286
1294 1263 11832
1295 542 40885
1296 910 293612
1297 848 674836
1298 655 781191
1299 100 983650
1300 1167 249730
1301 955 850836
1302 435 365401
1303 204 157609
1304 1091 582752
1305 1156 235638
1306 738 426772
1307 149 290420
1308 1263 267011
1309 377 234055
1310 216 395688
1311 432 998953
1312 1151 739387
1313 28 387611
1314 306 49251
1315 180 58955
1316 1085 992418
1317 890 29789
1318 962 131510
1319 1233 366937
1320 1270 288712
1321 854 236725
1322 884 574598
1323 692 749705
1324 535 243904
1325 351 153153
1326 666 291402
1327 493 845242
1328 978 342244
1329 676 67717
1330 1080 636816
1331 163 206825
1332 1310 552813
1333 117 503403
1334 939 424009
1335 19 431286
1336 770 989264
1337 179 944555
1338 274 744210
1339 925 438172
1340 920 710721
1341 1324 144056
1342 304 743428
1343 159 65614
1344 1257 254853
1345 82 993516
1346 80 292705
1347 1264 553604
1348 1172 953304
1349 746 562542
1350 516 960048
1351 577 606383
1352 902 694541
1353 1265 29523
1354 252 277899
1355 56 943216
1356 1150 59017
1357 575 507094
1358 678 592920
1359 1147 920818
1360 951 738741
1361 253 772143
1362 386 631024
1363 894 909665
1364 319 415456
1365 534 477990
1366 168 982384
1367 107 324814
1368 853 151661
1369 808 632027
1370 416 338382
1371 854 934531
1372 461 178864
1373 544 232546
1374 673 47034
1375 493 168610
1376 1126 584048
1377 1200 849922
1378 980 299202
1379 870 832102
1380 701 231791
1381 1211 606511
1382 303 394463
1383 62 407451
1384 853 318364
1385 21 492035
1386 682 647422
1387 723 86846
1388 1186 900892
1389 47 147124
1390 262 505458
1391 483 250051
1392 1157 772837
1393 420 337279
1394 1168 375910
1395 598 303046
1396 625 995823
1397 212 338226
1398 1355 873584
1399 1144 969112
1400 860 334208
1401 1298 881395
1402 881 920414
1403 910 840618
1404 327 836687
1405 653 285582
1406 1286 303473
1407 1338 464352
1408 204 668307
1409 94 664698
1410 1141 3714
1411 1155 684620
1412 417 910003
1413 697 422524
1414 1295 801225
1415 934 8236
1416 687 885485
1417 606 633413
1418 123 890573
1419 678 659907
1420 482 978122
1421 980 102106
1422 418 30175
1423 717 390607
1424 1228 400791
1425 1176 775401
1426 579 55751
1427 498 920391
1428 1056 999217
1429 326 782042
1430 1079 250901
1431 1177 968576
1432 72 196258
1433 1228 974988
1434 684 592369
1435 812 846793
1436 690 613086
1437 366 852084
1438 953 548059
1439 858 374445
1440 60 330697
1441 758 353352
1442 517 126217
1443 300 868551
1444 903 133007
1445 976 958577
1446 858 957220
1447 225 36645
1448 84 45492
1449 968 273011
1450 169 679229
1451 405 208350
1452 1326 101404
1453 413 484630
1454 350 335826
1455 594 114662
1456 233 41623
1457 301 569321
1458 1399 774458
1459 734 325976
1460 1237 604815
1461 65 807724
1462 73 244409
1463 638 231863
1464 752 888703
1465 529 444112
1466 418 657379
1467 1176 409301
1468 646 745598
1469 342 440948
1470 310 269355
1471 530 780650
1472 310 539974
1473 1362 995169
1474 169 304193
1475 730 738248
1476 1158 638400
1477 15 987394
1478 285 423042
1479 1228 689060
1480 1295 756833
1481 203 912378
1482 824 818336
1483 1370 205697
1484 620 215607
1485 861 678061
1486 297 718606
1487 1144 795939
1488 474 808679
1489 899 89362
1490 605 628602
1491 659 538231
1492 202 889931
1493 196 666161
1494 1063 261231
1495 1406 141067
1496 1063 521095
1497 1269 948626
1498 995 375122
1499 308 936067
1500 169 317318
1501 127 592042
1502 1387 72836
1503 1328 810854
1504 138 211790
1505 663 27090
1506 403 244176
1507 1150 623744
1508 185 607295
1509 45 479782
1510 1005 677828
1511 908 402940
1512 1258 190644
1513 1117 571056
1514 1124 538590
1515 756 189198
1516 570 637601
1517 715 408182
1518 360 718274
1519 1487 624654
1520 1193 151954
1521 495 286805
1522 1183 249766
1523 515 79290
1524 568 749509
1525 1035 241937
1526 1338 696271
1527 1224 658962
1528 336 545496
1529 273 969031
1530 251 253490
1531 1018 456344
1532 605 972170
1533 994 117878
1534 1381 116264
1535 1149 620505
1536 264 426978
1537 1326 213401
1538 473 366914
1539 1089 50155
1540 219 851761
1541 1003 60109
1542 251 969670
1543 1418 951297
1544 930 981790
1545 1023 115601
1546 697 594907
1547 669 159073
1548 1024 469174
1549 606 257519
1550 764 52185
1551 1475 886358
1552 949 818036
1553 142 672256
1554 520 908800
1555 1276 301370
1556 698 530852
1557 1031 341295
1558 433 113252
1559 747 48389
1560 1142 729270
1561 1230 363025
1562 183 252286
1563 1385 891251
1564 801 831751
1565 841 823247
1566 1155 59496
1567 282 879448
1568 252 842066
1569 503 578832
1570 1559 790465
1571 1563 27777
1572 1510 274383
1573 1432 370893
1574 1510 178014
1575 233 515380
1576 1083 99622
1577 172 747810
1578 1404 916852
1579 115 589717
1580 246 820533
1581 856 148888
1582 806 671623
1583 1331 790263
1584 1271 612742
1585 1062 780905
1586 863 765646
1587 1573 757225
1588 1215 210456
1589 985 460367
1590 1153 63750
1591 396 812104
1592 1331 370501
1593 1466 31630
1594 1310 231678
1595 168 68658
1596 380 583365
1597 1537 964942
1598 797 278584
1599 360 285027
1600 365 124297
1601 331 327234
1602 395 390964
1603 152 962674
1604 163 728927
1605 236 22592
1606 103 915137
1607 1306 988750
1608 842 427313
1609 571 605693
1610 1137 674429
1611 1320 743903
1612 1494 408246
1613 1396 29132
1614 879 464047
1615 913 94505
1616 1490 896441
1617 1370 510989
1618 829 22548
1619 1136 921527
1620 170 413054
1621 690 93205
1622 119 811517
1623 1020 646531
1624 1573 618685
1625 1351 930522
1626 863 959276
1627 503 67257
1628 369 899620
1629 801 87054
1630 1377 926899
1631 1140 468361
1632 869 636000
1633 309 627095
1634 1627 485715
1635 29 442724
1636 685 9090
1637 344 259661
1638 279 134233
1639 997 92139
1640 602 707469
1641 1293 562381
1642 44 729789
1643 498 66969
1644 16 758730
1645 1506 25778
1646 1473 368283
1647 407 508966
1648 461 506191
1649 1100 695532
1650 616 201032
1651 1455 923376
1652 940 706886
1653 741 63432
1654 1189 121931
1655 12 110387
1656 1312 727286
1657 1336 528847
1658 702 335109
1659 643 635538
1660 743 266188
1661 675 295817
1662 1096 188157
1663 752 671456
1664 288 973546
1665 1420 202604
1666 1662 21594
1667 906 417402
1668 907 825368
1669 881 85950
1670 1605 185459
1671 126 325753
1672 138 901807
1673 344 402522
1674 13 966766
1675 1411 363456
1676 1456 215725
1677 1080 900128
1678 893 980406
1679 271 614581
1680 247 454922
1681 816 644879
1682 92 459515
1683 1039 721347
1684 586 575817
1685 1684 781236
1686 1445 519983
1687 374 706723
1688 763 961587
1689 1052 175056
1690 1474 663654
1691 1222 194010
1692 184 714135
1693 797 799611
1694 227 698423
1695 463 164842
1696 680 264079
1697 921 146212
1698 1072 421057
1699 254 557531
1700 409 191205
1701 1466 274500
1702 1236 445753
1703 766 649328
1704 1229 606817
1705 40 368396
1706 1372 879247
1707 1517 182551
1708 454 689245
1709 118 804273
1710 1670 429056
1711 646 57363
1712 1172 327890
1713 1062 449431
1714 66 620187
1715 1647 262171
1716 263 862078
1717 614 555282
1718 1390 34243
1719 345 264225
1720 199 545344
1721 932 944232
1722 1210 227728
1723 216 534323
1724 1254 141647
1725 619 820991
1726 1530 824060
1727 1295 812892
1728 161 630983
1729 1586 417247
1730 777 301986
1731 67 578912
1732 1217 732438
1733 1161 504597
1734 1240 371505
1735 399 440442
1736 1279 434145
1737 297 857790
1738 788 27807
1739 748 95196
1740 695 247058
1741 38 289211
1742 1343 343594
1743 845 255771
1744 711 397128
1745 9 742097
1746 44 352434
1747 1590 379528
1748 873 487904
1749 608 367903
1750 909 685649
1751 844 292608
1752 1684 709369
1753 1134 298016
1754 561 575213
1755 381 455683
1756 1158 858452
1757 1682 926092
1758 641 363348
1759 702 692973
1760 307 371230
1761 29 975940
1762 150 788780
1763 1238 324886
1764 630 272295
1765 1284 168795
1766 1735 533835
1767 920 110439
1768 1230 644503
1769 335 13081
1770 1503 834369
1771 994 558338
1772 486 730009
1773 145 411218
1774 302 698994
1775 950 886534
1776 198 55611
1777 746 310238
1778 1594 734293
1779 855 637425
1780 809 360614
1781 1299 513586
1782 854 783972
1783 1150 170355
1784 1158 548830
1785 1355 164542
1786 736 168550
1787 115 108723
1788 292 240011
1789 1476 508265
1790 1731 140481
1791 639 525578
1792 1452 773624
1793 935 556833
1794 734 503641
1795 411 547206
1796 1386 516827
1797 839 791406
1798 1090 201167
1799 1746 761976
1800 902 145194
1801 117 682250
1802 1353 682099
1803 1226 728653
1804 795 343615
1805 1526 377464
1806 628 148068
1807 620 712890
1808 1602 771560
1809 682 462310
1810 476 496682
1811 1177 655806
1812 1784 103010
1813 399 347010
1814 1742 925322
1815 1189 86875
1816 1353 551854
1817 13 900611
1818 1787 592800
1819 1403 672413
1820 1548 382532
1821 508 969566
1822 743 985621
1823 1781 484993
1824 605 984881
1825 518 548733
1826 1564 989521
1827 390 527774
1828 709 684453
1829 211 913057
1830 1672 16471
1831 1303 712993
1832 1717 801759
1833 219 802276
1834 121 275570
1835 1136 880029
1836 1253 557267
1837 1774 221404
1838 195 564752
1839 586 332772
1840 615 686402
1841 976 63898
1842 708 118745
1843 1065 768451
1844 1073 499157
1845 699 962027
