100000 100000
303 174 516712
304 283 152992
305 235 459375
306 74 316837
307 155 22359
308 219 271780
309 22 194885
310 243 899255
311 13 376530
312 179 214351
313 274 769732
314 152 148779
315 263 383084
316 178 469130
317 314 414246
318 23 405713
319 57 905147
320 146 635992
321 41 202145
322 210 242193
323 193 975561
324 304 109416
325 29 535178
326 120 486487
327 240 43166
328 257 574301
329 202 647948
330 35 951728
331 263 26733
332 209 271849
333 106 385272
334 184 404639
335 218 752617
336 205 171290
337 217 509809
338 254 695615
339 217 443807
340 66 172166
341 336 846404
342 224 923395
343 148 875841
344 113 735171
345 148 253477
346 278 587522
347 346 624106
348 109 270243
349 33 53283
350 233 816147
351 199 231862
352 192 277011
353 326 433622
354 181 259743
355 14 810359
356 68 372764
357 251 606911
358 127 62684
359 11 826557
360 94 39242
361 105 1103
362 62 909298
363 206 2485
364 187 150936
365 59 854421
366 134 378017
367 359 987222
368 327 860656
369 139 176708
370 222 814623
371 36 68657
372 167 160180
373 80 516247
374 72 707374
375 43 53420
376 241 455540
377 210 889731
378 104 196081
379 35 60729
380 26 980686
381 370 346802
382 53 34136
383 19 46433
384 44 787570
385 356 47893
386 154 726557
387 253 822281
388 159 824820
389 287 658655
390 162 197682
391 85 795161
392 379 282948
393 371 50761
394 224 609809
395 26 342397
396 219 542991
397 162 465548
398 395 539573
399 284 988268
400 277 251471
401 160 962037
402 399 669061
403 59 413819
404 394 639195
405 238 58777
406 291 784548
407 45 522800
408 402 55179
409 145 62875
410 69 717754
411 151 771833
412 377 610821
413 248 354221
414 81 265711
415 136 510238
416 298 411352
417 306 44264
418 4 772942
419 338 123347
420 139 530555
421 224 765364
422 208 552412
423 147 415301
424 361 894427
425 255 305282
426 130 399798
427 396 389275
428 228 830846
429 203 677362
430 375 118687
431 81 646441
432 170 176224
433 144 159505
434 407 148785
435 123 361300
436 417 464974
437 75 27145
438 163 447530
439 323 141328
440 255 436972
441 89 954136
442 30 40074
443 166 363738
444 28 603257
445 179 483827
446 343 261401
447 19 284684
448 64 853674
449 156 903140
450 388 727038
451 141 714501
452 56 423806
453 234 725749
454 44 216794
455 412 729642
456 295 346388
457 129 6885
458 96 27187
459 324 773732
460 425 928072
461 178 868737
462 407 420528
463 362 143447
464 118 113959
465 202 309362
466 213 860081
467 315 65711
468 356 314564
469 331 187924
470 121 691238
471 445 185122
472 353 601342
473 166 424086
474 343 78980
475 309 291674
476 451 971726
477 190 712875
478 379 346533
479 191 699157
480 34 451963
481 230 334190
482 285 581436
483 261 112280
484 193 707711
485 131 427356
486 341 734119
487 77 469277
488 281 320834
489 82 996691
490 153 607530
491 364 439568
492 156 965125
493 210 520563
494 468 41466
495 407 804851
496 128 260941
497 449 805470
498 467 55293
499 289 738375
500 183 250655
501 82 194655
502 493 810910
503 454 836585
504 499 73645
505 180 564260
506 377 121639
507 43 809485
508 185 672620
509 244 947476
510 399 582470
511 49 723865
512 198 924071
513 502 202138
514 218 479787
515 154 775069
516 493 138945
517 384 231566
518 11 666359
519 429 597948
520 102 417778
521 39 453881
522 90 682385
523 58 175235
524 252 142469
525 403 585441
526 213 391389
527 27 84700
528 388 871342
529 5 811173
530 371 776404
531 351 630625
532 333 72316
533 38 381553
534 131 963044
535 314 995029
536 296 174411
537 437 436589
538 124 261330
539 345 244503
540 193 250885
541 495 645088
542 12 688303
543 519 474083
544 481 49327
545 199 943476
546 65 871496
547 238 257429
548 92 952641
549 457 715189
550 484 651184
551 467 812857
552 492 191829
553 93 715093
554 356 893972
555 451 373308
556 461 338593
557 3 303481
558 170 264533
559 403 102890
560 480 579170
561 125 655940
562 404 136816
563 220 427179
564 204 585052
565 35 37845
566 146 852583
567 35 94533
568 447 132850
569 505 13922
570 286 801923
571 129 204380
572 232 405624
573 324 683761
574 79 801775
575 389 500367
576 444 349367
577 530 347960
578 319 102378
579 220 608343
580 124 917505
581 187 440016
582 51 13239
583 283 847202
584 479 860525
585 299 721964
586 380 281056
587 504 835666
588 10 434203
589 363 389538
590 506 822429
591 284 133272
592 82 78914
593 191 174329
594 306 772721
595 317 868719
596 512 945209
597 523 493015
598 215 359635
599 493 653591
600 514 750395
601 155 398958
602 37 301898
603 238 234480
604 21 270402
605 514 4781
606 207 30273
607 380 780976
608 1 651987
609 361 806828
610 584 770679
611 407 631283
612 295 500633
613 281 223391
614 92 13569
615 361 596777
616 309 285239
617 447 311765
618 543 263062
619 513 355940
620 414 686614
621 172 142644
622 533 531475
623 199 342424
624 349 427979
625 275 608167
626 10 857501
627 577 463601
628 433 396450
629 531 734751
630 240 113027
631 90 690333
632 325 359966
633 362 501753
634 495 64694
635 38 672841
636 167 251115
637 64 984544
638 17 771806
639 135 482402
640 184 508922
641 201 431146
642 334 362721
643 242 240907
644 205 614440
645 569 201892
646 346 339888
647 198 642083
648 270 410673
649 572 839231
650 553 517879
651 21 743024
652 196 843906
653 480 67935
654 116 87238
655 536 848200
656 336 157256
657 369 995285
658 5 206794
659 223 311850
660 595 244551
661 161 581402
662 226 922317
663 377 316995
664 307 367320
665 346 841059
666 595 184648
667 132 170543
668 202 828001
669 653 676969
670 32 305165
671 448 544101
672 293 320864
673 313 15100
674 150 808279
675 190 381593
676 332 357042
677 574 186324
678 103 186478
679 536 645051
680 42 692247
681 29 471699
682 298 586542
683 29 421800
684 465 913422
685 216 362485
686 298 140287
687 53 713709
688 614 478674
689 281 505158
690 183 572110
691 650 372485
692 252 366095
693 244 724861
694 496 578478
695 183 139073
696 589 888723
697 35 663970
698 640 285716
699 97 406158
700 649 217240
701 194 450426
702 649 707931
703 676 335027
704 463 409294
705 632 506259
706 563 759637
707 230 426906
708 60 470255
709 394 194656
710 518 554380
711 230 835808
712 596 977203
713 281 434717
714 24 618250
715 393 11110
716 564 642220
717 707 709367
718 686 142020
719 601 53105
720 375 917281
721 276 49068
722 29 470811
723 157 319000
724 25 144090
725 651 506149
726 496 880087
727 4 657922
728 690 358084
729 79 152910
730 125 966217
731 159 328174
732 652 141905
733 100 474938
734 651 598284
735 238 351589
736 179 636461
737 593 192481
738 194 392981
739 420 81040
740 123 57839
741 188 268243
742 507 961847
743 431 827917
744 119 51507
745 330 328967
746 120 661196
747 206 658862
748 69 694679
749 743 119727
750 235 694545
751 168 324878
752 366 904676
753 430 470980
754 148 61541
755 567 867430
756 439 139206
757 537 573655
758 22 578189
759 41 453685
760 137 898748
761 491 680121
762 482 439790
763 712 395746
764 102 505485
765 733 460134
766 521 19492
767 405 563737
768 496 818720
769 540 254526
770 163 586734
771 566 515991
772 664 773980
773 133 859694
774 25 491216
775 695 14566
776 538 96029
777 398 982610
778 473 66371
779 737 702990
780 230 926531
781 115 804587
782 180 980837
783 138 902892
784 664 919391
785 586 196168
786 182 312077
787 272 264767
788 238 318154
789 645 954575
790 207 470543
791 80 232036
792 73 180177
793 205 135093
794 264 109351
795 185 334754
796 537 550261
797 16 498255
798 68 24015
799 389 847005
800 93 591268
801 324 965882
802 240 788033
803 548 989399
804 166 904164
805 553 948259
806 501 945816
807 372 457629
808 355 911290
809 9 888890
810 143 979859
811 213 572874
812 464 879335
813 60 61217
814 687 504978
815 187 363106
816 770 467745
817 491 999588
818 172 592339
819 464 394667
820 594 482014
821 418 387560
822 88 555923
823 522 553820
824 256 470612
825 254 520557
826 296 182704
827 382 980590
828 65 197261
829 682 481739
830 65 982730
831 14 314835
832 580 206535
833 311 738955
834 417 852464
835 715 811726
836 673 25602
837 93 278658
838 676 77176
839 754 81441
840 727 307891
841 709 514610
842 174 728130
843 93 585336
844 138 569708
845 70 660332
846 212 428269
847 791 519263
848 6 805941
849 601 950027
850 712 424541
851 455 509233
852 215 993741
853 15 64371
854 382 136720
855 563 618704
856 542 780511
857 33 967907
858 277 144863
859 590 466733
860 272 136667
861 145 783358
862 255 618583
863 24 199738
864 814 77188
865 453 115630
866 484 944221
867 859 468223
868 51 929105
869 149 525229
870 214 194755
871 824 543137
872 372 309948
873 179 516608
874 563 580637
875 824 202083
876 53 626756
877 661 798590
878 377 804412
879 386 186212
880 601 180796
881 834 899680
882 470 959408
883 238 579328
884 685 933198
885 669 987039
886 329 764840
887 271 135920
888 695 73921
889 79 562301
890 499 668570
891 524 888212
892 38 266176
893 89 573367
894 223 201480
895 649 468538
896 467 94124
897 25 539994
898 497 768822
899 392 458394
900 346 740230
901 184 346322
902 651 524662
903 243 612560
904 835 683823
905 5 285843
906 875 455596
907 790 680422
908 631 893558
909 648 792357
910 807 46070
911 865 510016
912 348 145463
913 554 226427
914 687 685683
915 434 132655
916 804 162955
917 249 963684
918 681 510273
919 874 318902
920 769 267456
921 424 62840
922 13 811501
923 75 961173
924 118 546104
925 445 832799
926 874 47127
927 181 765070
928 436 425528
929 681 139578
930 382 192668
931 714 53473
932 340 300264
933 660 75942
934 39 626103
935 719 520984
936 685 515938
937 87 649312
938 716 359787
939 62 548848
940 281 396717
941 866 14415
942 930 240812
943 395 185488
944 653 803685
945 409 293900
946 412 630001
947 160 868326
948 487 397232
949 620 740800
950 634 855462
951 785 433244
952 486 878309
953 851 698837
954 445 725743
955 376 660337
956 211 145682
957 791 599005
958 422 486939
959 747 85536
960 84 625909
961 747 803327
962 281 759511
963 864 186173
964 738 648623
965 940 696427
966 285 221459
967 672 391836
968 153 244929
969 576 854214
970 950 854708
971 162 609481
972 870 738356
973 49 935937
974 95 25681
975 952 548621
976 490 433611
977 683 423850
978 149 56303
979 66 382566
980 7 569698
981 784 241713
982 935 241366
983 818 923626
984 740 240572
985 95 973316
986 381 325092
987 940 644723
988 808 823984
989 679 805094
990 401 634835
991 484 17606
992 824 222013
993 591 294269
994 264 84181
995 68 15943
996 870 788529
997 820 477737
998 290 891203
999 262 32539
1000 846 211905
1001 206 259756
1002 928 105001
1003 712 116795
1004 402 1489
1005 820 295001
1006 388 308306
1007 636 221119
1008 63 786764
1009 107 841336
1010 212 708572
1011 938 557525
1012 651 114933
1013 25 559698
1014 150 469327
1015 382 654261
1016 666 630794
1017 537 734578
1018 710 334846
1019 993 697482
1020 547 805964
1021 174 972656
1022 100 337791
1023 992 160938
1024 60 225512
1025 865 544554
1026 585 375903
1027 227 980239
1028 115 170043
1029 980 13322
1030 64 164875
1031 345 320599
1032 156 130655
1033 177 564166
1034 779 422901
1035 245 318186
1036 704 286833
1037 549 859485
1038 746 517319
1039 382 781881
1040 487 539047
1041 35 709617
1042 803 944865
1043 781 922135
1044 423 746142
1045 813 270628
1046 296 152095
1047 338 223036
1048 319 162754
1049 257 748248
1050 103 565199
1051 685 330870
1052 219 389978
1053 942 509358
1054 706 727127
1055 884 650125
1056 558 134024
1057 957 697473
1058 273 565947
1059 394 710147
1060 372 587768
1061 454 739456
1062 35 88351
1063 887 538962
1064 924 782395
1065 393 869462
1066 215 869994
1067 717 232328
1068 211 390684
1069 785 683618
1070 225 549274
1071 504 900335
1072 383 726187
1073 112 794889
1074 581 250119
1075 911 636925
1076 488 2160
1077 724 610451
1078 832 371574
1079 508 857967
1080 226 952972
1081 748 534264
1082 716 444111
1083 371 115639
1084 590 24627
1085 828 985308
1086 258 649350
1087 151 289902
1088 710 516154
1089 822 700372
1090 1082 589825
1091 626 636861
1092 823 713675
1093 639 715198
1094 623 913074
1095 1054 271919
1096 690 816944
1097 103 205362
1098 752 89125
1099 686 128551
1100 162 120256
1101 359 720356
1102 965 515853
1103 165 177844
1104 1039 95046
1105 135 830981
1106 412 215511
1107 423 309558
1108 361 231503
1109 739 563489
1110 1030 114271
1111 57 10620
1112 29 157941
1113 133 224971
1114 1004 53333
1115 963 393521
1116 575 467379
1117 252 975896
1118 891 640484
1119 161 531588
1120 349 64657
1121 840 453103
1122 892 863112
1123 8 242056
1124 441 303766
1125 1112 755541
1126 1013 157302
1127 657 381953
1128 755 14845
1129 843 78660
1130 1116 476796
1131 890 274468
1132 701 102407
1133 903 443757
1134 1055 436805
1135 694 478418
1136 917 886968
1137 144 297980
1138 692 210531
1139 735 361045
1140 264 861930
1141 657 965036
1142 275 915449
1143 19 850826
1144 695 986615
1145 1021 31174
1146 635 918016
1147 42 923936
1148 343 72356
1149 1004 279663
1150 1015 892091
1151 780 10622
1152 123 205952
1153 185 45489
1154 1065 364988
1155 279 479834
1156 114 555821
1157 730 795204
1158 272 824562
1159 665 434267
1160 1047 608217
1161 960 790938
1162 355 287433
1163 233 579357
1164 799 115268
1165 399 868949
1166 950 617099
1167 1150 819120
1168 1000 220874
1169 592 788587
1170 941 787492
1171 241 361834
1172 171 229642
1173 261 330933
1174 681 319418
1175 363 381730
1176 461 746991
1177 459 486570
1178 751 920243
1179 292 910563
1180 582 924945
1181 91 75572
1182 464 691784
1183 1179 914148
1184 99 275650
1185 206 531222
1186 773 971154
1187 215 922804
1188 433 566444
1189 109 771349
1190 229 535287
1191 181 846198
1192 958 358449
1193 367 349404
1194 431 915045
1195 302 830553
1196 129 555829
1197 8 414735
1198 1057 317166
1199 416 676621
1200 133 31615
1201 995 172307
1202 523 133601
1203 227 236267
1204 1120 381551
1205 84 618608
1206 394 193398
1207 1116 231818
1208 1071 830276
1209 1013 830537
1210 568 357538
1211 1010 101660
1212 856 83565
1213 286 677330
1214 201 361627
1215 764 509897
1216 864 594496
1217 924 945066
1218 6 293666
1219 250 944492
1220 855 221651
1221 472 624756
1222 678 60609
1223 1107 999598
1224 922 954145
1225 1166 152556
1226 1108 7575
1227 1129 741400
1228 653 803313
1229 269 8222
1230 52 289031
1231 288 107236
1232 1170 716673
1233 237 127974
1234 196 749985
1235 1068 718257
1236 747 668269
1237 353 419387
1238 1113 232289
1239 562 652464
1240 75 281821
1241 91 14468
1242 1014 608290
1243 167 413239
1244 1071 690948
1245 644 609244
1246 1170 455929
1247 1192 379855
1248 361 285132
1249 373 215643
1250 860 612998
1251 252 39455
1252 656 309616
1253 1177 42846
1254 205 910528
1255 291 244689
1256 23 533032
1257 1220 998095
1258 1224 47727
1259 1079 585626
1260 421 865496
1261 969 751355
1262 959 427700
1263 783 526730
1264 589 188093
1265 932 780651
1266 452 708975
1267 139 115059
1268 149 311649
1269 212 593198
1270 521 885917
1271 146 930876
1272 521 129746
1273 258 109324
1274 747 856655
1275 259 948849
1276 150 406169
1277 515 559926
1278 72 864115
1279 905 579404
1280 882 861731
1281 54 886001
1282 1139 696511
1283 1138 621999
1284 377 191667
1285 364 746687
1286 375 569433
1287 488 45586
1288 882 122883
1289 389 909353
1290 395 849857
1291 403 218039
1292 30 591107
1293 656 606246
1294 1015 897323
1295 461 540133
1296 1033 62054
1297 901 846109
1298 718 427192
1299 671 283075
1300 853 199654
1301 1013 729145
1302 1018 223674
1303 873 500968
1304 899 929639
1305 873 842445
1306 591 301225
1307 461 551873
1308 785 354798
1309 402 863905
1310 1089 376470
1311 819 527524
1312 324 346521
1313 769 229791
1314 354 358091
1315 751 425275
1316 267 575329
1317 859 875887
1318 367 445501
1319 208 661909
1320 760 819878
1321 1105 670987
1322 946 597539
1323 1265 529786
1324 517 413680
1325 814 720808
1326 1049 830430
1327 578 745023
1328 1057 138316
1329 445 983366
1330 540 4029
1331 752 603206
1332 189 595763
1333 1260 411062
1334 441 372298
1335 281 932754
1336 97 610027
1337 660 829629
1338 11 342950
1339 570 676254
1340 712 785807
1341 21 63129
1342 486 161744
1343 438 309538
1344 220 782964
1345 1255 312817
1346 925 250599
1347 830 399053
1348 1332 911466
1349 1343 403975
1350 756 399437
1351 579 508641
1352 1255 456820
1353 534 733380
1354 716 214035
1355 641 72750
1356 372 806694
1357 255 132429
1358 490 460382
1359 398 784848
1360 584 283925
1361 576 579393
1362 1209 46389
1363 954 380883
1364 82 788560
1365 833 757968
1366 203 637937
1367 1275 713810
1368 1091 121230
1369 22 410878
1370 974 373174
1371 279 367809
1372 382 652209
1373 582 181008
1374 1214 974907
1375 929 388639
1376 456 96222
1377 95 793353
1378 1109 462828
1379 1133 133168
1380 608 991796
1381 955 472086
1382 705 674095
1383 1304 724488
1384 618 149437
1385 341 163292
1386 120 651696
1387 442 218829
1388 506 31337
1389 732 932846
1390 335 398394
1391 966 781426
1392 1310 805866
1393 955 669928
1394 952 781717
1395 851 36432
1396 1262 210582
1397 894 919596
1398 979 210765
1399 307 712704
1400 959 812152
1401 995 399162
1402 965 407094
1403 938 284102
1404 1146 50529
1405 895 477378
1406 387 54782
1407 829 459888
1408 935 349933
1409 1176 162045
1410 144 449262
1411 1108 937865
1412 753 739697
1413 564 577223
1414 1208 534247
1415 1190 827013
1416 118 165920
1417 1055 326596
1418 1030 876868
1419 549 44147
1420 734 343996
1421 1384 892670
1422 105 780327
1423 858 292128
1424 1323 998725
1425 124 294612
1426 363 685352
1427 975 656885
1428 681 122640
1429 631 375509
1430 1386 40384
1431 1293 519635
1432 1376 461399
1433 1414 812019
1434 1162 973279
1435 248 782015
1436 1239 894041
1437 548 232402
1438 692 543593
1439 264 353682
1440 804 11405
1441 645 23007
1442 149 913473
1443 259 638156
1444 1197 946701
1445 740 692998
1446 289 248888
1447 659 226090
1448 694 575214
1449 716 81257
1450 1308 926977
1451 1173 865765
1452 589 54306
1453 931 44440
1454 190 171752
1455 1353 172919
1456 246 562766
1457 837 396264
1458 1412 908519
1459 263 28702
1460 64 80786
1461 60 842302
1462 1203 450684
1463 755 72663
1464 681 139203
1465 1223 90741
1466 701 49893
1467 955 436252
1468 923 603727
1469 964 218449
1470 1263 878812
1471 1227 474986
1472 331 619996
1473 593 434167
1474 1350 938371
1475 1338 383733
1476 331 700919
1477 1110 381532
1478 719 327129
1479 1249 210203
1480 695 124465
1481 943 81565
1482 501 290151
1483 583 794908
1484 1446 998508
1485 284 185707
1486 411 437426
1487 256 835248
1488 982 564644
1489 246 585935
1490 958 732281
1491 597 38521
1492 538 228404
1493 149 101153
1494 927 390599
1495 157 570918
1496 998 645001
1497 291 205772
1498 1096 686651
1499 93 345381
1500 1249 46738
1501 439 595180
1502 1181 224483
1503 861 541584
1504 620 216192
1505 1342 808492
1506 1290 129888
1507 668 414376
1508 1450 267064
1509 176 946527
1510 984 859587
1511 1285 689077
1512 156 169927
1513 32 439738
1514 1432 928231
1515 1134 574438
1516 1183 348909
1517 453 459131
1518 339 116396
1519 139 878868
1520 951 677288
1521 319 797411
1522 680 50723
1523 348 681819
1524 113 243666
1525 661 8152
1526 954 145789
1527 588 124190
1528 1394 624779
1529 1152 204995
1530 610 381749
1531 1322 527977
1532 856 949049
1533 371 336751
1534 645 536877
1535 755 914382
1536 95 935681
1537 113 21340
1538 933 956282
1539 774 820541
1540 1006 847854
1541 1352 335902
1542 675 42271
1543 646 825709
1544 1346 540371
1545 496 220058
1546 526 326487
1547 612 685480
1548 773 284196
1549 950 857330
1550 1400 786904
1551 562 35237
1552 344 516208
1553 32 225339
1554 249 308789
1555 1373 188788
1556 942 390922
1557 381 666636
1558 403 501132
1559 221 616593
1560 496 555752
1561 362 479973
1562 1405 133739
1563 682 157773
1564 99 736737
1565 1450 755358
1566 718 819517
1567 1292 762577
1568 333 396225
1569 459 808213
1570 1055 66498
1571 1562 861655
1572 211 554392
1573 214 923315
1574 1304 53338
1575 941 97025
1576 964 925612
1577 821 491327
1578 215 291504
1579 565 993635
1580 946 696904
1581 693 584585
1582 659 55938
1583 705 368496
1584 1171 367779
1585 740 157175
1586 188 206411
1587 649 924399
1588 430 579823
1589 1121 332678
1590 1204 903971
1591 1292 758601
1592 1065 39403
1593 23 405283
1594 907 931729
1595 415 391850
1596 889 664261
1597 1154 694108
1598 1205 356298
1599 824 205065
1600 287 272015
1601 191 191056
1602 906 930124
1603 844 755580
1604 284 479518
1605 633 175809
1606 160 34310
1607 889 245773
1608 1071 217039
1609 143 437322
1610 1019 599028
1611 483 326455
1612 40 838309
1613 494 16190
1614 331 599517
1615 254 467738
1616 177 616197
1617 586 866309
1618 1121 806951
1619 1344 572617
1620 1190 742848
1621 1485 219012
1622 495 199186
1623 1479 883573
1624 1507 148543
1625 54 597695
1626 1422 699120
1627 1331 43562
1628 598 461062
1629 1511 764738
1630 866 313709
1631 47 448462
1632 1227 923972
1633 1554 476224
1634 1513 969361
1635 490 566447
1636 273 829968
1637 462 522068
1638 188 766594
1639 1522 478081
1640 398 759237
1641 495 695410
1642 1520 516275
1643 1135 512136
1644 486 315074
1645 429 554266
1646 712 58404
1647 529 75038
1648 1173 833848
1649 957 746001
1650 1465 632804
1651 647 31767
1652 1146 97905
1653 611 8276
1654 204 475826
1655 226 812338
1656 10 78482
1657 820 726123
1658 472 763070
1659 1606 88443
1660 1516 547835
1661 669 739628
1662 215 645435
1663 1087 104964
1664 744 882277
1665 277 798842
1666 955 679763
1667 1431 494203
1668 526 417147
1669 122 674869
1670 1540 988833
1671 576 160738
1672 1181 511305
1673 212 178421
1674 432 157822
1675 91 385221
1676 1633 425923
1677 1245 344597
1678 1122 455865
1679 356 583344
1680 35 333228
1681 1545 369573
1682 592 245497
1683 1557 823361
1684 430 882604
1685 397 71967
1686 878 501787
1687 356 971453
1688 1528 668620
1689 577 803817
1690 423 933088
1691 838 48448
1692 833 830238
1693 1668 463071
1694 1300 875307
1695 978 624243
1696 777 944951
1697 1176 254229
1698 838 890294
1699 559 369442
1700 1564 608522
1701 1260 677037
1702 1138 706815
1703 1660 639750
1704 382 831066
1705 1527 718226
1706 135 148956
1707 999 155867
1708 1465 192420
1709 1237 781646
1710 313 181703
1711 1601 308965
1712 840 432408
1713 713 833451
1714 770 157133
1715 942 128302
1716 451 160651
1717 511 392313
1718 394 486532
1719 1673 275603
1720 589 508333
1721 1709 598102
1722 1565 276853
1723 406 152832
1724 1347 889256
1725 981 569703
1726 583 373069
1727 1277 197610
1728 1529 474563
1729 1301 160881
1730 1367 233952
1731 1032 430053
1732 84 610872
1733 133 294772
1734 1446 887131
1735 488 415000
1736 758 80554
1737 741 569102
1738 718 283420
1739 1629 859383
1740 1668 172762
1741 697 759985
1742 984 856807
1743 234 384010
1744 1053 505006
1745 298 479415
1746 323 350423
1747 1357 166264
1748 1159 248184
1749 1051 575049
1750 1401 547760
1751 1650 530777
1752 562 35852
1753 734 502072
1754 1069 854515
1755 988 524650
1756 1666 339594
1757 446 605809
1758 1044 758579
1759 1698 527768
1760 1517 534707
1761 1454 518894
1762 154 949353
1763 1179 362776
1764 532 146191
1765 440 849201
1766 255 960576
1767 1719 838615
1768 1615 512559
1769 1654 348402
1770 1720 734843
1771 93 910700
1772 752 190388
1773 1684 787187
1774 1258 506326
1775 1544 212550
1776 34 871192
1777 1667 442513
1778 1602 932951
1779 276 534431
1780 1429 775816
1781 31 289443
1782 1143 279960
1783 1155 249169
1784 280 501447
1785 1554 675942
1786 1129 19676
1787 509 827077
1788 272 619500
1789 1331 675381
1790 605 478273
1791 372 199561
1792 346 652077
1793 409 686359
1794 729 480065
1795 265 180520
1796 1450 604419
1797 586 508622
1798 312 630722
1799 40 709599
1800 1795 388064
1801 340 884809
1802 537 488532
1803 1673 650506
1804 1675 358851
1805 118 266560
1806 95 730167
1807 1474 702938
1808 155 624545
1809 1152 999974
1810 654 610084
1811 1265 876840
1812 227 683158
1813 357 131584
1814 1427 175954
1815 935 962399
1816 1484 743074
1817 1463 4460
1818 228 75443
1819 541 372341
1820 919 497202
1821 1460 304120
1822 433 621372
1823 749 642315
1824 1810 429057
1825 464 866876
1826 1567 855484
1827 305 286346
1828 1387 678231
1829 1670 368871
1830 649 291816
1831 831 934553
1832 1131 211179
1833 1772 299198
1834 1020 626680
1835 1368 269970
1836 266 826790
1837 1117 383952
1838 1738 613849
1839 16 210428
1840 1035 701257
1841 375 114749
1842 650 370073
1843 930 611732
1844 1404 335375
1845 1231 902486
