100000 100000
177 147 989628
178 91 146960
179 162 968464
180 104 751202
181 79 601416
182 29 571353
183 73 136662
184 56 373288
185 166 620229
186 106 881939
187 149 204800
188 43 230963
189 61 392410
190 183 503518
191 116 299840
192 123 165197
193 59 675391
194 121 284252
195 109 616131
196 60 701565
197 54 611913
198 128 934162
199 38 675963
200 97 769275
201 191 644632
202 165 568902
203 23 88593
204 157 561471
205 74 898232
206 168 814819
207 167 458802
208 50 520241
209 81 292170
210 94 810751
211 52 872648
212 130 642197
213 4 817935
214 140 265838
215 94 400160
216 47 790088
217 151 202677
218 99 894222
219 151 191557
220 38 288622
221 160 553384
222 42 320562
223 217 83455
224 169 179081
225 73 161645
226 81 316628
227 110 534849
228 175 551555
229 32 51535
230 110 363033
231 126 368856
232 137 12836
233 60 544813
234 2 379153
235 231 911805
236 204 342508
237 56 287566
238 31 510076
239 101 536574
240 237 779349
241 138 195339
242 145 765213
243 158 603856
244 82 599323
245 194 650511
246 50 139787
247 94 148178
248 15 623601
249 54 92383
250 105 945710
251 187 186879
252 97 985726
253 160 983989
254 240 361816
255 138 701310
256 11 735131
257 136 269844
258 31 143187
259 221 333462
260 190 45441
261 204 221215
262 111 552393
263 175 370553
264 16 578734
265 48 695098
266 164 983474
267 112 329012
268 153 872771
269 233 981353
270 83 349914
271 52 892102
272 189 95661
273 57 618091
274 262 68348
275 92 497708
276 140 484579
277 155 848070
278 31 121019
279 31 729316
280 132 681558
281 53 740547
282 168 822740
283 125 150582
284 201 415263
285 270 446448
286 188 847299
287 172 882924
288 20 49550
289 87 698159
290 70 1622
291 226 780740
292 167 947492
293 254 39523
294 152 847432
295 140 284614
296 36 225954
297 248 710371
298 264 127422
299 195 260555
300 265 541942
301 54 824212
302 169 594607
303 295 332200
304 203 757205
305 22 278405
306 27 258927
307 191 761379
308 264 204306
309 13 791280
310 191 602443
311 295 613429
312 199 133757
313 39 877089
314 4 217455
315 295 320214
316 39 393700
317 25 664989
318 129 400615
319 158 632463
320 77 60249
321 19 432998
322 176 519067
323 140 525593
324 14 511628
325 5 291460
326 295 425469
327 316 942466
328 56 261391
329 2 853107
330 118 506252
331 42 754593
332 3 866800
333 1 888257
334 12 449472
335 19 425233
336 245 980642
337 230 828895
338 111 568957
339 255 739432
340 81 704063
341 83 194654
342 229 968483
343 89 721460
344 53 989376
345 110 225069
346 94 296941
347 316 911930
348 235 431946
349 250 431154
350 249 353609
351 238 907489
352 41 230968
353 319 350309
354 160 123574
355 96 396860
356 153 153335
357 142 989871
358 227 761336
359 47 868041
360 340 834952
361 349 279042
362 335 589122
363 33 811984
364 293 23861
365 61 935189
366 121 132227
367 117 744422
368 222 611764
369 298 679469
370 196 217174
371 249 595676
372 72 184194
373 147 8676
374 120 329581
375 6 245296
376 259 969824
377 178 329128
378 86 748012
379 360 129069
380 121 900600
381 289 698396
382 7 939637
383 261 912371
384 163 570251
385 160 319440
386 364 184520
387 58 157931
388 260 533366
389 170 863297
390 382 559673
391 93 60181
392 213 665634
393 157 121145
394 342 46772
395 351 218221
396 11 347173
397 224 496549
398 383 875785
399 319 870913
400 369 517110
401 353 233458
402 73 621820
403 128 103045
404 185 590697
405 262 534482
406 184 107638
407 14 196216
408 343 16674
409 9 186915
410 55 600277
411 307 527168
412 27 838103
413 240 266963
414 366 948986
415 265 159921
416 346 844579
417 194 684076
418 65 817469
419 359 137934
420 66 302518
421 127 74885
422 341 816133
423 142 183425
424 73 621164
425 355 896251
426 43 808178
427 56 201594
428 229 963485
429 112 876518
430 156 639134
431 400 378565
432 10 462519
433 65 466462
434 192 398817
435 34 720855
436 259 825866
437 359 111488
438 203 583190
439 198 474804
440 356 697954
441 6 458498
442 51 827175
443 349 185114
444 302 161350
445 27 703128
446 353 647124
447 21 800547
448 203 693389
449 65 422332
450 186 904108
451 238 309890
452 180 455276
453 85 888323
454 214 748992
455 220 275523
456 62 766883
457 100 502132
458 373 910462
459 41 901067
460 334 781580
461 134 904997
462 267 718590
463 338 571049
464 241 5256
465 68 20534
466 208 169270
467 293 155687
468 391 784503
469 137 179362
470 288 923486
471 214 529495
472 166 705255
473 426 317128
474 307 235222
475 4 236582
476 103 338740
477 143 478208
478 473 363474
479 10 985659
480 210 558987
481 112 794443
482 92 369319
483 325 869153
484 477 26842
485 474 720019
486 389 19750
487 447 673399
488 487 797490
489 142 373424
490 387 725072
491 85 565864
492 237 267935
493 71 121139
494 359 609678
495 437 32840
496 299 629341
497 402 413272
498 23 810115
499 420 668831
500 454 847289
501 201 819986
502 205 154713
503 136 624746
504 105 262
505 81 501265
506 303 124525
507 110 789143
508 401 143902
509 337 56571
510 21 49782
511 191 438594
512 61 433044
513 25 710484
514 30 650640
515 282 596465
516 69 800867
517 159 881318
518 175 426186
519 107 424133
520 54 20583
521 269 184483
522 106 25228
523 453 570271
524 42 916610
525 449 439059
526 168 716251
527 48 678216
528 520 245869
529 379 425156
530 498 800716
531 183 910788
532 263 954423
533 122 589865
534 206 814520
535 173 839759
536 200 972097
537 57 12914
538 27 514218
539 276 199156
540 231 210024
541 146 429921
542 520 548569
543 506 624625
544 331 529538
545 148 723649
546 235 587752
547 146 964539
548 345 942893
549 223 955486
550 330 601103
551 496 625219
552 70 852188
553 428 603226
554 369 221315
555 537 829935
556 175 473298
557 295 906668
558 244 400694
559 424 332655
560 120 581072
561 383 293188
562 330 207090
563 558 743701
564 249 844832
565 410 940099
566 136 527133
567 373 51836
568 227 719800
569 269 778429
570 342 490145
571 285 921507
572 310 417274
573 327 501659
574 410 359466
575 289 780902
576 289 923319
577 297 142064
578 474 364518
579 228 313095
580 425 101301
581 133 687986
582 407 334861
583 489 40456
584 371 911233
585 340 28477
586 454 976303
587 287 397522
588 563 778157
589 128 727894
590 439 249845
591 195 627215
592 34 99235
593 94 819923
594 372 171393
595 73 705804
596 375 902561
597 17 450181
598 61 649961
599 49 808432
600 505 342224
601 508 995273
602 395 303243
603 40 228453
604 418 808326
605 531 251725
606 357 497845
607 442 747684
608 185 164569
609 375 93535
610 476 733327
611 389 641358
612 204 193127
613 99 873308
614 154 614879
615 400 436984
616 434 551351
617 497 308332
618 481 341402
619 112 452344
620 89 525834
621 228 724248
622 82 99359
623 284 653462
624 597 588594
625 36 632593
626 45 546334
627 208 957807
628 509 398192
629 279 615252
630 41 545558
631 357 2876
632 79 843
633 295 467853
634 357 880694
635 592 8323
636 275 140615
637 111 462910
638 146 753558
639 625 536605
640 607 379718
641 109 180422
642 589 475850
643 557 214568
644 301 2047
645 83 436167
646 26 914757
647 436 677215
648 508 266600
649 547 290548
650 61 581614
651 22 102877
652 354 64144
653 354 994906
654 94 714860
655 234 192555
656 642 733410
657 81 53332
658 456 27557
659 353 632356
660 515 130421
661 323 93558
662 581 507564
663 550 993481
664 271 432191
665 404 470513
666 1 99249
667 23 768736
668 176 655526
669 413 13797
670 452 327854
671 94 981313
672 562 95680
673 181 786874
674 629 335247
675 421 152838
676 270 4103
677 39 543549
678 363 533518
679 83 834886
680 478 337408
681 518 12216
682 651 395138
683 189 632752
684 296 60944
685 129 937399
686 157 885604
687 259 966412
688 46 502411
689 597 104518
690 283 205217
691 297 336029
692 242 536453
693 461 237338
694 692 932957
695 657 68382
696 354 893972
697 269 707019
698 472 894251
699 159 856123
700 56 19023
701 473 860343
702 348 261287
703 522 885908
704 315 96390
705 153 117707
706 191 796835
707 135 510925
708 213 849663
709 430 435960
710 349 853188
711 323 52982
712 488 133993
713 312 36267
714 199 132474
715 47 983437
716 261 718613
717 603 56121
718 178 186884
719 48 743597
720 166 481508
721 135 584879
722 593 831389
723 319 644332
724 61 393121
725 464 980021
726 683 133688
727 718 993467
728 575 825705
729 189 295924
730 504 954826
731 342 109674
732 635 155843
733 391 169689
734 54 656878
735 223 142351
736 483 807291
737 477 449431
738 86 855735
739 571 352433
740 278 690406
741 113 11515
742 330 881806
743 525 608125
744 147 67417
745 272 182041
746 189 216112
747 654 728384
748 307 6564
749 672 747383
750 501 327709
751 585 318179
752 573 649665
753 425 806382
754 259 377723
755 598 786958
756 220 7619
757 328 924925
758 272 319804
759 31 629638
760 300 953449
761 238 442166
762 294 136096
763 441 90569
764 603 584973
765 211 806100
766 98 760388
767 104 80383
768 303 924591
769 492 948155
770 261 561930
771 43 403145
772 139 49936
773 393 491675
774 650 377469
775 25 789664
776 644 449342
777 325 533180
778 486 918730
779 110 244448
780 294 978051
781 567 449086
782 640 207529
783 36 664841
784 267 932584
785 244 467135
786 98 380812
787 339 580412
788 399 714699
789 438 316838
790 361 709750
791 531 455788
792 362 338330
793 736 260880
794 460 645419
795 339 793464
796 39 72226
797 757 878258
798 782 288368
799 69 928224
800 56 188798
801 158 231815
802 792 781989
803 82 516707
804 387 884312
805 437 621558
806 13 456397
807 450 269504
808 76 99017
809 104 84488
810 40 552062
811 123 884256
812 810 153203
813 745 420392
814 125 338315
815 553 695225
816 289 776677
817 576 129424
818 650 255617
819 663 571703
820 268 996027
821 53 766693
822 171 303310
823 340 279853
824 628 599283
825 356 146760
826 522 791347
827 439 808335
828 417 826232
829 455 418823
830 71 610045
831 710 208010
832 602 73791
833 345 461737
834 616 16267
835 788 18391
836 695 259404
837 159 497420
838 17 853982
839 464 481390
840 99 690667
841 141 153665
842 834 691868
843 759 942914
844 526 223429
845 696 682644
846 71 508487
847 113 252898
848 23 777142
849 795 944388
850 708 780778
851 730 322053
852 410 780564
853 168 119245
854 270 629447
855 498 120513
856 290 745134
857 73 318478
858 677 752528
859 385 471451
860 479 139478
861 107 842133
862 83 77451
863 105 262945
864 837 326017
865 516 164352
866 799 719165
867 78 663326
868 766 338579
869 358 166977
870 149 899555
871 409 320841
872 6 78018
873 510 598041
874 724 933412
875 267 839204
876 492 256289
877 149 753558
878 307 292719
879 64 704683
880 862 772890
881 266 241880
882 880 388141
883 49 508134
884 674 204126
885 162 243799
886 567 478950
887 866 264719
888 419 236661
889 631 936567
890 122 964954
891 631 759314
892 316 489811
893 563 71333
894 511 78428
895 676 433967
896 697 194105
897 774 859723
898 522 613754
899 724 341668
900 768 559317
901 867 954262
902 220 150106
903 760 627937
904 686 114443
905 847 73190
906 488 856625
907 783 333341
908 864 378077
909 602 645315
910 877 213393
911 41 824173
912 255 787830
913 359 506094
914 888 568102
915 868 735813
916 343 949580
917 762 682036
918 449 941758
919 300 519154
920 335 390826
921 624 168299
922 703 457550
923 121 110237
924 736 422664
925 260 808483
926 758 351184
927 453 592609
928 825 832902
929 206 56948
930 508 979167
931 901 561125
932 300 999186
933 516 544782
934 473 69483
935 8 513494
936 128 172631
937 48 224110
938 910 699783
939 893 498510
940 236 606250
941 652 307558
942 353 455999
943 672 612798
944 116 515219
945 594 722606
946 566 495210
947 38 939483
948 702 43241
949 293 951690
950 353 64552
951 785 605735
952 24 179679
953 876 900065
954 767 680542
955 833 34610
956 743 221918
957 811 276928
958 493 758684
959 667 999519
960 497 592174
961 397 284640
962 243 38558
963 168 98130
964 688 708386
965 391 227225
966 79 547705
967 557 42822
968 441 662803
969 695 606843
970 140 857813
971 125 662839
972 582 499971
973 514 790350
974 33 345842
975 970 48909
976 568 544696
977 812 541750
978 822 74021
979 217 697756
980 294 206049
981 80 588047
982 261 757939
983 715 997488
984 705 606459
985 755 796788
986 333 278487
987 224 93056
988 301 915743
989 389 69815
990 584 189625
991 585 232304
992 67 484974
993 389 350277
994 588 930284
995 568 374105
996 284 489364
997 315 922789
998 178 625723
999 509 700746
1000 262 40959
1001 885 245507
1002 807 989863
1003 413 130605
1004 332 221967
1005 900 683541
1006 203 835494
1007 42 178615
1008 208 206249
1009 891 395814
1010 719 609627
1011 608 821919
1012 208 248420
1013 132 378995
1014 667 181336
1015 986 139027
1016 4 609976
1017 198 58090
1018 558 239448
1019 242 505443
1020 578 389113
1021 255 905709
1022 49 137531
1023 135 577778
1024 632 645917
1025 727 513014
1026 820 259860
1027 812 387236
1028 908 595991
1029 970 415125
1030 690 362321
1031 232 515971
1032 762 455037
1033 660 88486
1034 291 279106
1035 506 672249
1036 105 815615
1037 185 441880
1038 643 694983
1039 339 813275
1040 537 509599
1041 880 629146
1042 659 693923
1043 320 310441
1044 124 782611
1045 165 583591
1046 679 796068
1047 1030 633580
1048 1 706325
1049 97 978291
1050 224 348697
1051 42 202704
1052 678 261200
1053 67 633807
1054 70 664240
1055 725 813434
1056 780 322424
1057 819 976000
1058 787 975312
1059 334 822611
1060 630 44708
1061 194 419206
1062 20 538467
1063 1039 124583
1064 928 807553
1065 994 779277
1066 779 269765
1067 822 836911
1068 483 626562
1069 713 3498
1070 1007 466853
1071 993 13695
1072 373 292214
1073 974 805622
1074 302 308837
1075 24 541799
1076 471 67137
1077 484 227023
1078 868 46492
1079 692 399450
1080 872 970831
1081 446 42997
1082 7 160705
1083 636 804262
1084 310 383328
1085 440 627123
1086 128 173746
1087 133 155808
1088 104 146862
1089 917 766188
1090 945 622365
1091 886 841945
1092 205 785342
1093 944 844160
1094 794 936925
1095 373 718581
1096 802 938686
1097 338 697405
1098 1060 674189
1099 800 435711
1100 596 342129
1101 233 940400
1102 827 703649
1103 1094 14537
1104 183 90340
1105 724 338911
1106 346 605062
1107 500 951261
1108 512 766175
1109 48 254939
1110 99 71732
1111 262 643557
1112 944 767801
1113 953 658862
1114 825 358978
1115 420 532208
1116 1079 673757
1117 416 249685
1118 661 85167
1119 281 260619
1120 207 561297
1121 329 437266
1122 686 296736
1123 1062 589464
1124 370 700297
1125 14 282360
1126 255 334273
1127 1126 815148
1128 875 299580
1129 1057 60413
1130 347 601284
1131 701 392368
1132 591 581580
1133 116 685149
1134 298 938976
1135 281 874955
1136 829 61647
1137 412 699333
1138 588 217097
1139 1034 937644
1140 510 649550
1141 604 722124
1142 126 662271
1143 431 602247
1144 329 560335
1145 275 136760
1146 459 287983
1147 633 953010
1148 295 203882
1149 950 569011
1150 77 100276
1151 968 675833
1152 615 788889
1153 381 36657
1154 878 180313
1155 304 956082
1156 392 194303
1157 370 330035
1158 1141 764532
1159 503 851128
1160 323 627644
1161 799 2837
1162 144 549717
1163 362 301540
1164 85 594004
1165 926 412806
1166 346 830867
1167 876 372553
1168 180 980155
1169 169 658445
1170 182 899861
1171 236 23032
1172 1126 325435
1173 390 983440
1174 636 318051
1175 81 931185
1176 944 855157
1177 837 377671
1178 118 889866
1179 624 158470
1180 685 549760
1181 1088 210852
1182 545 692617
1183 84 33085
1184 782 25317
1185 1065 865941
1186 722 822407
1187 622 535691
1188 9 274742
1189 411 754159
1190 812 870049
1191 713 538485
1192 560 619363
1193 35 646430
1194 589 111717
1195 2 25801
1196 806 925231
1197 1080 74805
1198 147 369112
1199 460 806970
1200 1067 832122
1201 110 319604
1202 668 78234
1203 298 318721
1204 483 890776
1205 719 462118
1206 712 758222
1207 16 35086
1208 416 433108
1209 203 919516
1210 1141 519118
1211 229 722651
1212 823 731024
1213 676 62195
1214 442 454401
1215 256 494562
1216 287 58425
1217 213 457402
1218 558 702163
1219 22 522336
1220 477 365352
1221 525 902818
1222 820 17758
1223 485 533861
1224 22 135770
1225 584 512041
1226 1062 431396
1227 72 615587
1228 515 581203
1229 489 262554
1230 213 63296
1231 118 322124
1232 158 603984
1233 613 807434
1234 836 71998
1235 391 931788
1236 720 346926
1237 621 77274
1238 428 288860
1239 392 331900
1240 288 580862
1241 493 79515
1242 280 627688
1243 265 174676
1244 1008 889233
1245 846 760844
1246 410 227049
1247 729 623304
1248 1072 895196
1249 1169 169882
1250 1239 276857
1251 521 920894
1252 394 968977
1253 852 21169
1254 471 125653
1255 1100 682464
1256 549 229712
1257 1035 718771
1258 290 489783
1259 682 615344
1260 759 847027
1261 227 847895
1262 884 491858
1263 954 937811
1264 1216 418286
1265 796 870597
1266 1090 242064
1267 665 351628
1268 1180 822362
1269 940 985228
1270 876 758568
1271 23 170880
1272 241 462373
1273 1130 878382
1274 890 299447
1275 395 847523
1276 74 386264
1277 1237 736900
1278 532 199319
1279 926 781525
1280 1232 815105
1281 793 829098
1282 967 992667
1283 60 784560
1284 225 586225
1285 263 279394
1286 442 470181
1287 1201 849423
1288 731 856274
1289 1228 401061
1290 461 254232
1291 843 818545
1292 860 460351
1293 781 34967
1294 258 262858
1295 107 793625
1296 58 17668
1297 706 651482
1298 1206 352503
1299 687 341714
1300 424 722179
1301 807 799871
1302 1014 71379
1303 1227 641265
1304 177 409800
1305 1165 599723
1306 1159 807259
1307 308 337230
1308 86 6416
1309 893 443630
1310 1131 737743
1311 546 863587
1312 1003 409031
1313 381 282096
1314 996 467461
1315 1245 216613
1316 547 244915
1317 855 414703
1318 489 698480
1319 1205 276648
1320 971 98291
1321 370 805014
1322 637 810989
1323 1222 689509
1324 644 547144
1325 1046 603029
1326 661 919447
1327 747 556648
1328 65 498035
1329 231 606363
1330 591 462551
1331 735 187839
1332 754 355809
1333 933 572813
1334 643 658507
1335 1308 195271
1336 1039 242181
1337 532 695049
1338 884 175231
1339 417 870573
1340 976 66751
1341 541 7260
1342 457 456568
1343 747 831026
1344 1046 919001
1345 524 436449
1346 666 776714
1347 55 121719
1348 670 226827
1349 363 219514
1350 503 543990
1351 236 158481
1352 840 447772
1353 913 355691
1354 1033 270790
1355 532 345376
1356 190 732568
1357 1223 840088
1358 505 949245
1359 610 660089
1360 162 141205
1361 57 249795
1362 89 720824
1363 339 83145
1364 1165 582395
1365 1250 349335
1366 741 750146
1367 719 945257
1368 1329 910400
1369 1332 337270
1370 108 76267
1371 1117 35080
1372 173 67983
1373 515 514321
1374 335 578984
1375 771 885471
1376 1314 787297
1377 289 638107
1378 32 55833
1379 1039 488474
1380 1162 56612
1381 460 797314
1382 1026 894678
1383 419 37377
1384 772 592574
1385 1135 502617
1386 795 573643
1387 884 994025
1388 672 929215
1389 513 175204
1390 849 199105
1391 407 228386
1392 1248 744995
1393 460 10873
1394 289 136798
1395 1232 955406
1396 215 369857
1397 684 516518
1398 1331 527994
1399 65 585963
1400 313 444893
1401 132 305758
1402 858 142627
1403 828 176512
1404 1175 324479
1405 1236 612743
1406 268 445094
1407 1112 26336
1408 923 740324
1409 985 507267
1410 436 569258
1411 673 586882
1412 795 731744
1413 956 236353
1414 512 689998
1415 647 413007
1416 1207 943598
1417 284 186128
1418 410 51249
1419 550 190769
1420 870 230707
1421 1023 415662
1422 260 677343
1423 1413 898591
1424 422 995557
1425 1202 327490
1426 865 868530
1427 820 20281
1428 632 50475
1429 1353 892713
1430 735 595299
1431 81 908065
1432 1175 57186
1433 240 141473
1434 278 973183
1435 117 513
1436 281 168456
1437 754 428744
1438 519 858170
1439 209 779815
1440 746 733192
1441 264 418541
1442 319 538027
1443 225 234697
1444 32 211805
1445 389 361676
1446 713 465831
1447 768 862351
1448 1197 396636
1449 15 147801
1450 906 852416
1451 1115 122763
1452 681 80838
1453 1430 866668
1454 303 878840
1455 346 309086
1456 1328 270137
1457 698 246455
1458 156 199150
1459 871 429368
1460 539 641263
1461 596 250760
1462 1060 609839
1463 1271 662812
1464 115 116933
1465 773 408996
1466 55 475277
1467 450 506570
1468 710 599615
1469 665 527826
1470 719 52422
1471 411 123189
1472 348 597240
1473 428 163426
1474 399 883498
1475 1143 240046
1476 111 900188
1477 1365 148205
1478 166 603915
1479 573 32852
1480 219 137981
1481 1199 722899
1482 1123 6308
1483 75 202075
1484 1417 635409
1485 964 600729
1486 23 599514
1487 341 43093
1488 739 609912
1489 726 509493
1490 979 799310
1491 390 18170
1492 407 273047
1493 986 725876
1494 645 10094
1495 1339 114160
1496 1064 233278
1497 955 794035
1498 828 582879
1499 731 361859
1500 1485 758713
1501 1087 938821
1502 494 202856
1503 85 71331
1504 1128 704782
1505 951 306176
1506 77 363065
1507 1487 236293
1508 536 39775
1509 568 29423
1510 449 753598
1511 105 714294
1512 430 13345
1513 968 259164
1514 722 20788
1515 294 330861
1516 1020 616313
1517 410 654078
1518 1421 767946
1519 794 631934
1520 400 822582
1521 1022 493171
1522 981 811510
1523 849 854460
1524 801 724334
1525 1175 901152
1526 931 543817
1527 235 497510
1528 1475 123772
1529 713 186087
1530 498 410398
1531 1069 440411
1532 355 819332
1533 1532 362229
1534 87 336247
1535 1289 576357
1536 1305 964976
1537 727 377178
1538 496 315341
1539 1371 627769
1540 484 631871
1541 972 550308
1542 591 177068
1543 465 765551
1544 1228 837193
1545 397 478101
1546 228 501288
1547 1065 790652
1548 890 45702
1549 1437 424248
1550 163 179747
1551 354 573480
1552 484 102834
1553 977 921206
1554 513 698645
1555 1490 490551
1556 1111 626949
1557 1271 538906
1558 496 88675
1559 339 621206
1560 438 772445
1561 747 689810
1562 319 50521
1563 1139 594351
1564 636 182397
1565 1490 994522
1566 838 51906
1567 333 506864
1568 274 551361
1569 742 89265
1570 590 526099
1571 525 96873
1572 741 620673
1573 806 957063
1574 244 940234
1575 1049 151567
1576 1506 193927
1577 1400 502762
1578 989 870892
1579 1478 857021
1580 1328 148414
1581 55 931783
1582 869 452247
1583 345 355057
1584 1557 899420
1585 1281 769965
1586 1488 24136
1587 105 94917
1588 140 18966
1589 60 870507
1590 640 662952
1591 885 704582
1592 1445 412504
1593 1423 617676
1594 406 337159
1595 1009 853036
1596 307 875295
1597 1466 202242
1598 494 739816
1599 1014 847500
1600 284 517971
1601 1016 97457
1602 205 652
1603 1335 703265
1604 2 760704
1605 224 495169
1606 885 628548
1607 512 796884
1608 305 923444
1609 312 840799
1610 148 438312
1611 826 262525
1612 1042 511355
1613 1402 157498
1614 1263 538416
1615 1602 439461
1616 876 138813
1617 229 114843
1618 981 245642
1619 261 191786
1620 250 424582
1621 46 946352
1622 547 919407
1623 365 610533
1624 518 190498
1625 1003 136156
1626 411 694220
1627 596 458766
1628 570 896150
1629 952 489448
1630 916 137613
1631 289 7302
1632 38 982177
1633 384 964945
1634 135 972954
1635 166 750515
1636 881 876387
1637 918 967017
1638 1313 472804
1639 377 187699
1640 1249 61583
1641 486 808462
1642 549 755237
1643 90 477727
1644 1624 916195
1645 1507 118654
1646 1302 928787
1647 151 362935
1648 1198 280802
1649 344 655133
1650 426 517313
1651 999 651291
1652 608 135216
1653 1379 222196
1654 841 712207
1655 424 787672
1656 244 766451
1657 1278 45942
1658 799 896065
1659 1126 205777
1660 83 39898
1661 491 382417
1662 134 966737
1663 1115 395999
1664 1138 105934
1665 955 501294
1666 1102 489481
1667 844 533298
1668 1028 287242
1669 529 232714
1670 958 198091
1671 686 289588
1672 1198 132871
1673 841 2580
1674 149 891900
1675 1037 357545
1676 1573 49139
1677 345 416833
1678 1013 518015
1679 649 296117
1680 100 896665
1681 1122 763547
1682 1009 982697
1683 694 527192
1684 159 85040
1685 1054 785737
1686 805 812995
1687 702 247671
1688 894 443556
1689 674 7503
1690 1076 491310
1691 797 783605
1692 26 137711
1693 957 589027
1694 481 13268
1695 507 796025
1696 1412 198905
1697 435 812429
1698 1199 372766
1699 978 967891
1700 1367 132229
1701 1427 257287
1702 1133 345303
1703 1143 891087
1704 249 787911
1705 1469 640665
1706 1312 779987
1707 375 852372
1708 118 624706
1709 498 89774
1710 1698 842892
1711 458 580608
1712 777 961721
1713 924 739749
1714 1166 249008
1715 291 308643
1716 161 493969
1717 618 326459
1718 1536 103590
1719 1089 144481
1720 820 148838
1721 1177 687072
1722 381 725766
1723 937 879225
1724 207 497192
1725 974 21147
1726 260 887499
1727 768 414583
1728 943 511142
1729 1179 700057
1730 905 894673
1731 1081 657736
1732 303 607332
1733 1614 260616
1734 366 750795
1735 102 118773
1736 634 222944
1737 596 377511
1738 1190 377990
1739 1423 331883
1740 1669 258436
1741 9 247968
1742 492 954783
1743 594 511505
1744 692 333232
1745 1369 258776
1746 756 769316
1747 453 649248
1748 600 449761
1749 1099 87568
1750 486 831310
1751 443 616538
1752 971 44888
1753 560 519314
1754 1066 767135
1755 1263 814410
1756 1487 720577
1757 689 204208
1758 1389 241278
1759 393 173986
1760 744 959977
1761 1273 835116
1762 171 381976
1763 268 622291
1764 456 910578
1765 902 548642
1766 1198 948902
1767 667 312493
1768 1765 191930
1769 630 416667
1770 1000 715706
1771 1018 17338
1772 1413 809805
1773 785 627993
1774 597 969961
1775 455 141943
1776 1438 267443
1777 898 175581
1778 1591 977773
1779 863 513857
1780 661 540433
1781 1098 146590
1782 927 260380
1783 1178 999475
1784 269 839943
1785 1405 927725
1786 274 679921
1787 316 508283
1788 1085 199311
1789 1423 57158
1790 1219 487309
1791 1062 99208
1792 1281 208862
1793 741 436873
1794 32 621715
1795 308 591336
1796 1422 529579
1797 1489 167833
1798 804 746062
1799 483 758620
1800 184 616152
1801 1744 658005
1802 28 147758
1803 311 302148
1804 349 335265
1805 1569 516338
1806 359 591109
1807 258 93677
1808 1355 439390
1809 1173 502955
1810 1079 513982
1811 963 739603
1812 1041 381271
1813 743 866223
1814 670 623797
1815 1666 229689
1816 613 827537
1817 1357 52371
1818 704 86683
1819 580 838713
1820 1168 746527
1821 43 760872
1822 90 519652
1823 1046 653956
1824 314 934153
1825 78 52848
1826 209 283904
1827 1256 524398
1828 186 732588
1829 1420 825211
1830 698 15461
1831 1789 112684
1832 1080 458943
1833 1415 334643
1834 1612 552276
1835 622 483923
1836 1167 561110
1837 1315 152788
1838 952 648398
1839 1105 72505
1840 680 996357
1841 504 547036
1842 838 950506
1843 821 494490
1844 1801 978405
1845 24 555829
1846 1755 374598
1847 737 353214
1848 873 866271
