100000 100000
668 2 728199
669 211 883376
670 391 162307
671 558 409603
672 378 712521
673 243 457889
674 29 75764
675 667 41627
676 162 199242
677 170 930965
678 658 57890
679 395 818599
680 604 413
681 629 629831
682 293 586433
683 184 584541
684 317 574783
685 500 235788
686 271 554953
687 252 528867
688 573 400160
689 275 1405
690 27 331391
691 622 795439
692 412 106841
693 451 23009
694 519 498245
695 631 989839
696 4 598156
697 173 504286
698 44 837169
699 412 48275
700 512 556741
701 462 181743
702 148 445803
703 199 411870
704 127 213715
705 411 354589
706 91 972658
707 433 592090
708 554 392782
709 566 760579
710 80 973056
711 520 422387
712 322 402790
713 64 788503
714 303 531849
715 447 651908
716 356 637190
717 338 232985
718 587 60610
719 385 445306
720 122 90833
721 615 819430
722 624 949921
723 717 659339
724 238 542968
725 85 750080
726 573 203038
727 370 119938
728 207 131841
729 280 845785
730 504 777920
731 575 784981
732 432 364046
733 429 14452
734 664 695523
735 174 698980
736 430 259652
737 393 849844
738 411 962631
739 292 584978
740 204 478155
741 549 54324
742 277 56578
743 227 287019
744 610 599052
745 180 368458
746 226 663200
747 464 308431
748 274 687754
749 287 968252
750 476 298992
751 83 169631
752 438 218343
753 515 800918
754 193 77712
755 439 719274
756 296 753655
757 102 237058
758 147 947858
759 120 515001
760 325 689583
761 650 956584
762 145 69599
763 609 412731
764 528 104249
765 478 140629
766 405 564565
767 487 478234
768 568 878789
769 303 512936
770 263 181398
771 699 512366
772 404 5806
773 483 777988
774 597 822555
775 428 49629
776 64 209150
777 340 413975
778 25 271226
779 231 36100
780 375 724038
781 580 778713
782 311 36043
783 378 620565
784 83 52449
785 332 871331
786 298 365708
787 597 201601
788 786 682175
789 564 874233
790 134 788928
791 481 565922
792 538 930072
793 176 793176
794 211 806600
795 232 93123
796 329 555059
797 500 851943
798 157 645133
799 371 22284
800 449 606006
801 366 964130
802 451 826366
803 595 375930
804 772 178022
805 142 45973
806 541 690374
807 178 997729
808 122 591789
809 649 338095
810 588 652884
811 457 961729
812 673 819404
813 231 831747
814 348 802529
815 736 711173
816 749 780347
817 535 896598
818 181 873737
819 712 147957
820 635 39041
821 709 535059
822 354 322175
823 363 866212
824 300 840043
825 682 345055
826 803 151874
827 241 249924
828 28 636805
829 170 468518
830 418 968403
831 692 364218
832 103 887696
833 271 388165
834 402 566046
835 713 813190
836 814 246402
837 244 367205
838 478 397386
839 374 998890
840 63 954073
841 584 279410
842 681 167078
843 697 109927
844 612 127354
845 688 275918
846 18 790838
847 591 393561
848 577 450006
849 381 439965
850 182 834198
851 756 653841
852 810 117753
853 81 165526
854 745 287164
855 127 785270
856 723 24711
857 144 379886
858 220 110364
859 772 28374
860 358 100960
861 603 366177
862 687 493482
863 851 570329
864 195 57814
865 469 475889
866 581 296150
867 630 488961
868 299 183478
869 814 961744
870 822 335252
871 493 744581
872 220 811692
873 290 584454
874 33 130630
875 213 676125
876 464 949821
877 769 639737
878 765 834742
879 781 903140
880 628 253062
881 469 300917
882 328 25110
883 817 995817
884 227 960714
885 480 711932
886 445 220924
887 379 172279
888 180 613682
889 556 471023
890 178 885910
891 489 8603
892 71 738503
893 603 795384
894 820 891108
895 207 465798
896 889 593903
897 378 209731
898 269 72942
899 255 860303
900 844 679458
901 86 845972
902 776 61450
903 386 965701
904 635 807685
905 547 968498
906 404 616573
907 677 45675
908 542 141791
909 850 444671
910 698 55933
911 360 693418
912 655 709886
913 157 301551
914 330 141399
915 909 849186
916 204 766790
917 713 753942
918 187 746110
919 648 536075
920 608 672716
921 52 763739
922 709 998024
923 147 677066
924 147 683175
925 612 689064
926 409 64908
927 314 421645
928 61 318334
929 475 73971
930 108 401399
931 606 313292
932 634 134664
933 161 512780
934 220 303226
935 512 467270
936 126 586129
937 232 297932
938 443 73125
939 274 240319
940 385 613085
941 382 528109
942 444 828215
943 847 969136
944 391 189300
945 771 122632
946 375 998966
947 579 275238
948 57 535860
949 261 563458
950 754 869574
951 578 331378
952 184 778087
953 637 556207
954 733 120658
955 453 640213
956 513 242258
957 461 928086
958 553 150778
959 552 733372
960 707 489384
961 835 963478
962 72 324630
963 488 654682
964 104 59436
965 816 215925
966 527 765219
967 68 417416
968 692 176611
969 526 427220
970 228 286498
971 462 547362
972 156 752105
973 572 599227
974 182 921725
975 901 759310
976 358 737657
977 771 932160
978 60 477854
979 952 955478
980 455 321333
981 663 499003
982 427 718704
983 742 662559
984 819 406391
985 586 708934
986 633 673562
987 187 737994
988 322 764446
989 305 361251
990 257 702523
991 532 613629
992 451 876050
993 893 535169
994 144 648982
995 702 923897
996 344 662048
997 263 573216
998 745 372020
999 640 792417
1000 216 841904
1001 702 987649
1002 546 790349
1003 924 457482
1004 201 95566
1005 364 757316
1006 153 971995
1007 182 754619
1008 542 916732
1009 939 234651
1010 538 780432
1011 627 52378
1012 224 97797
1013 41 339583
1014 772 894071
1015 475 764577
1016 196 666053
1017 537 284142
1018 655 510571
1019 479 43898
1020 732 593058
1021 213 920576
1022 745 688509
1023 674 929447
1024 788 481332
1025 642 203657
1026 915 838996
1027 298 736946
1028 618 430683
1029 712 439312
1030 687 241231
1031 69 93430
1032 836 988817
1033 171 396387
1034 631 635545
1035 160 138227
1036 297 757849
1037 410 310005
1038 494 766699
1039 1023 567948
1040 711 436252
1041 436 542496
1042 579 60342
1043 312 244744
1044 367 872321
1045 903 332128
1046 1013 404295
1047 633 53537
1048 422 803127
1049 627 441554
1050 159 922911
1051 1032 699976
1052 909 671285
1053 700 159819
1054 587 282134
1055 348 718716
1056 853 532074
1057 284 26337
1058 338 57005
1059 216 83438
1060 364 471486
1061 505 591932
1062 601 357473
1063 802 301596
1064 398 128095
1065 509 631973
1066 572 839281
1067 52 280819
1068 128 374631
1069 961 981252
1070 868 684754
1071 1039 407853
1072 145 993882
1073 349 325593
1074 612 254324
1075 422 12915
1076 87 340946
1077 70 634294
1078 104 766665
1079 89 891720
1080 230 195389
1081 1004 494819
1082 440 888343
1083 475 94290
1084 346 732625
1085 165 436089
1086 76 808211
1087 187 150557
1088 176 310834
1089 438 852978
1090 313 401531
1091 834 807318
1092 655 503441
1093 415 473598
1094 765 410203
1095 602 713920
1096 754 405361
1097 243 189316
1098 694 500727
1099 819 73028
1100 423 875497
1101 616 167082
1102 141 869409
1103 768 2152
1104 761 342843
1105 473 778102
1106 879 753725
1107 700 519554
1108 679 59734
1109 351 559974
1110 837 874820
1111 934 108232
1112 665 998984
1113 851 606588
1114 349 97504
1115 29 249413
1116 747 705083
1117 586 689411
1118 369 766836
1119 162 787436
1120 672 63043
1121 289 370403
1122 60 183660
1123 554 106635
1124 391 399459
1125 177 746034
1126 255 456854
1127 427 587162
1128 530 668163
1129 949 955546
1130 260 906068
1131 309 771370
1132 436 137804
1133 904 701992
1134 864 668694
1135 55 47021
1136 331 87667
1137 303 64854
1138 992 340083
1139 944 547424
1140 1033 354448
1141 177 46522
1142 546 664073
1143 352 783489
1144 656 860136
1145 483 614253
1146 718 460345
1147 1030 893704
1148 461 362753
1149 751 535491
1150 1092 634177
1151 1063 279533
1152 463 32637
1153 578 25874
1154 338 548578
1155 743 144963
1156 772 383105
1157 149 747030
1158 749 857872
1159 204 895763
1160 547 785904
1161 615 516914
1162 810 411988
1163 843 360748
1164 504 39016
1165 74 838890
1166 827 511452
1167 531 911387
1168 777 495512
1169 300 949511
1170 556 26908
1171 1013 463466
1172 881 318661
1173 51 489892
1174 130 257364
1175 831 927243
1176 243 412021
1177 716 805867
1178 980 371124
1179 822 631453
1180 591 95555
1181 882 83331
1182 379 105116
1183 337 700150
1184 331 448329
1185 540 644716
1186 1058 260484
1187 531 434304
1188 988 351379
1189 1119 272028
1190 1097 826201
1191 552 168362
1192 160 676129
1193 484 94934
1194 1094 657194
1195 902 973743
1196 660 713079
1197 233 908810
1198 314 84494
1199 85 418822
1200 1131 774970
1201 1089 40761
1202 1129 204422
1203 210 647301
1204 1097 915611
1205 685 680894
1206 1028 151302
1207 353 12736
1208 967 823483
1209 837 391035
1210 167 350406
1211 417 266127
1212 739 938202
1213 164 881679
1214 1135 783894
1215 322 588220
1216 700 396740
1217 436 627020
1218 598 136748
1219 1080 673313
1220 916 710000
1221 526 826872
1222 986 719813
1223 122 688732
1224 1000 463628
1225 1022 540322
1226 359 960894
1227 1082 393870
1228 1017 497736
1229 136 954493
1230 955 92399
1231 1182 873196
1232 130 688044
1233 631 606651
1234 1209 774534
1235 1071 909852
1236 179 150520
1237 227 345835
1238 723 92682
1239 136 929978
1240 1215 630683
1241 651 403047
1242 204 309451
1243 112 7023
1244 595 588815
1245 979 605166
1246 970 20579
1247 507 203054
1248 223 494927
1249 648 566116
1250 431 122370
1251 967 753994
1252 1082 729041
1253 200 659573
1254 520 167097
1255 329 927088
1256 331 576201
1257 1054 422058
1258 416 643401
1259 1022 209188
1260 84 423299
1261 374 462483
1262 791 809066
1263 410 185202
1264 679 507944
1265 1157 89805
1266 505 743635
1267 396 419554
1268 531 976329
1269 1035 843453
1270 993 701381
1271 450 490259
1272 929 617025
1273 804 679584
1274 406 890452
1275 1231 525343
1276 525 735828
1277 713 790330
1278 463 686065
1279 1095 365238
1280 96 243199
1281 2 857024
1282 228 815191
1283 1164 492211
1284 425 388408
1285 600 483999
1286 365 622555
1287 143 400072
1288 1128 919276
1289 775 16356
1290 541 1130
1291 501 156180
1292 108 562227
1293 1213 798202
1294 134 922039
1295 323 958650
1296 1252 651184
1297 10 668421
1298 697 124955
1299 638 290596
1300 352 12647
1301 846 635853
1302 772 781554
1303 576 391132
1304 1030 148283
1305 936 543260
1306 992 981890
1307 386 402720
1308 848 162300
1309 526 308759
1310 800 397064
1311 70 765927
1312 889 115785
1313 940 30973
1314 984 627683
1315 1063 786804
1316 1051 128866
1317 1292 308233
1318 1085 491284
1319 215 160305
1320 95 623204
1321 484 305329
1322 1161 919355
1323 1076 665560
1324 768 425321
1325 558 682345
1326 460 758078
1327 41 386984
1328 922 915322
1329 292 630953
1330 79 255876
1331 38 216036
1332 195 873116
1333 81 327865
1334 1186 739985
1335 1235 520316
1336 1140 708084
1337 652 484632
1338 97 50043
1339 889 741797
1340 808 640861
1341 401 330452
1342 13 905115
1343 259 272799
1344 981 135390
1345 1159 879792
1346 603 354211
1347 1110 808711
1348 819 136448
1349 387 140780
1350 290 141095
1351 495 755971
1352 379 519442
1353 218 509320
1354 485 423496
1355 1004 561199
1356 476 707960
1357 106 979645
1358 396 125436
1359 492 433511
1360 1341 188898
1361 582 684795
1362 728 925481
1363 1083 803137
1364 894 662783
1365 992 938359
1366 374 121362
1367 651 202110
1368 934 483986
1369 798 726639
1370 377 995249
1371 879 488189
1372 210 212191
1373 498 316283
1374 342 236629
1375 1117 114803
1376 526 95798
1377 845 484986
1378 472 325805
1379 512 83206
1380 357 748390
1381 117 341519
1382 290 264949
1383 941 543258
1384 145 287762
1385 728 172768
1386 1140 590436
1387 670 502570
1388 1168 645141
1389 864 140252
1390 1155 601348
1391 1236 823647
1392 647 87355
1393 584 234776
1394 948 629457
1395 1149 434450
1396 888 372249
1397 1072 796653
1398 1021 352300
1399 1272 902484
1400 992 126157
1401 1051 439423
1402 1186 252558
1403 1132 519218
1404 525 793548
1405 1125 812171
1406 10 947226
1407 921 608392
1408 626 493504
1409 479 480443
1410 1203 677500
1411 1064 533510
1412 790 723563
1413 802 203297
1414 1253 186423
1415 508 748627
1416 454 213734
1417 1241 545523
1418 703 162745
1419 836 396694
1420 663 756912
1421 576 867538
1422 1421 393737
1423 874 771421
1424 572 319096
1425 1015 526552
1426 370 199458
1427 1290 562695
1428 654 906575
1429 1267 31586
1430 650 904475
1431 795 438280
1432 1415 965
1433 378 100851
1434 791 81245
1435 1054 636352
1436 1088 739112
1437 358 574997
1438 1318 979819
1439 235 536439
1440 385 630983
1441 783 811861
1442 1091 155756
1443 1397 269811
1444 949 173249
1445 929 188031
1446 1278 597961
1447 1283 712283
1448 1112 126464
1449 317 795338
1450 691 343381
1451 39 562216
1452 729 451930
1453 60 248043
1454 30 516332
1455 43 763366
1456 244 880175
1457 842 494105
1458 1288 982484
1459 450 614612
1460 117 581664
1461 1322 266159
1462 378 945304
1463 845 811252
1464 1141 307925
1465 173 279476
1466 247 554630
1467 575 766500
1468 773 11607
1469 358 471011
1470 20 831727
1471 1298 191604
1472 1434 842305
1473 140 747831
1474 710 965975
1475 1222 13223
1476 1065 681435
1477 873 759965
1478 615 774173
1479 13 214858
1480 1090 210509
1481 773 766106
1482 528 852375
1483 1286 804401
1484 1454 579851
1485 135 908271
1486 472 542490
1487 128 123478
1488 497 818285
1489 172 758637
1490 51 266453
1491 289 364601
1492 436 567592
1493 890 607329
1494 988 728486
1495 312 456565
1496 874 832870
1497 295 220484
1498 1125 271628
1499 274 581929
1500 827 332998
1501 551 779407
1502 1033 139128
1503 518 776632
1504 338 806895
1505 484 774376
1506 269 823478
1507 490 53937
1508 470 779893
1509 1302 765537
1510 757 999803
1511 301 480076
1512 546 961123
1513 447 550621
1514 1417 758146
1515 943 600580
1516 1443 655452
1517 1106 966629
1518 657 315573
1519 96 268343
1520 296 311231
1521 1358 228517
1522 230 698046
1523 1311 558481
1524 1113 492774
1525 985 19020
1526 1479 62469
1527 1043 357953
1528 645 716005
1529 1189 772693
1530 1515 73825
1531 1364 81644
1532 330 785961
1533 544 40207
1534 336 824235
1535 671 256703
1536 1237 383971
1537 1251 302876
1538 650 316728
1539 440 76305
1540 356 701724
1541 296 818429
1542 1059 627122
1543 185 304136
1544 143 601305
1545 756 849979
1546 1402 482804
1547 916 437109
1548 556 496245
1549 1063 403001
1550 1114 818568
1551 3 488647
1552 894 177626
1553 1123 800905
1554 947 169230
1555 205 303853
1556 56 5237
1557 870 667850
1558 707 815014
1559 1271 491836
1560 957 565164
1561 734 124152
1562 986 789788
1563 1290 833083
1564 1098 554927
1565 711 639215
1566 219 928489
1567 1389 92383
1568 1080 435735
1569 999 600466
1570 714 286847
1571 781 508622
1572 1313 59304
1573 651 924441
1574 724 664807
1575 320 323339
1576 1345 274441
1577 722 794289
1578 738 525102
1579 777 866612
1580 269 379805
1581 506 969873
1582 374 150038
1583 1209 930759
1584 864 988245
1585 888 223441
1586 1506 468246
1587 1282 83526
1588 1415 941236
1589 1014 434570
1590 147 456945
1591 1450 352363
1592 1526 238102
1593 1579 828317
1594 142 290373
1595 794 875934
1596 922 717105
1597 962 494822
1598 677 940764
1599 848 485618
1600 612 473155
1601 1410 720450
1602 1411 473823
1603 1309 501653
1604 1289 328292
1605 894 537451
1606 821 243186
1607 1122 549325
1608 595 36464
1609 449 760841
1610 759 588920
1611 926 513365
1612 1119 515283
1613 1170 689517
1614 1092 466469
1615 761 901405
1616 881 916896
1617 30 913728
1618 1550 425829
1619 240 838480
1620 209 900658
1621 471 572060
1622 1400 782096
1623 12 141481
1624 1532 499024
1625 65 178099
1626 1568 571798
1627 794 910318
1628 567 732353
1629 994 59477
1630 701 807672
1631 1291 654797
1632 873 99086
1633 140 147990
1634 1187 532959
1635 639 311738
1636 1346 878751
1637 1201 93810
1638 609 521532
1639 136 995757
1640 1466 653962
1641 1575 624849
1642 368 381670
1643 1002 829190
1644 266 651351
1645 1234 829196
1646 1120 365898
1647 814 216294
1648 380 85219
1649 1627 506249
1650 104 383455
1651 538 568145
1652 866 734486
1653 1626 439403
1654 245 929948
1655 1061 792923
1656 744 125366
1657 107 326020
1658 853 469288
1659 1217 653761
1660 123 560227
1661 236 612365
1662 682 483299
1663 10 907459
1664 267 225644
1665 460 219398
1666 628 264397
1667 1528 387655
1668 228 998551
1669 1114 771251
1670 824 778568
1671 1484 28759
1672 967 498296
1673 1610 960024
1674 1018 542690
1675 1456 120926
1676 343 613092
1677 1602 61744
1678 367 594651
1679 30 213963
1680 901 415613
1681 112 462095
1682 1411 253605
1683 1364 195244
1684 448 193159
1685 238 697005
1686 713 47019
1687 639 424715
1688 322 596892
1689 842 545602
1690 697 514873
1691 1297 275201
1692 527 432520
1693 704 773410
1694 1181 338849
1695 440 880167
1696 1072 937083
1697 181 950823
1698 643 224714
1699 1500 475545
1700 882 628911
1701 749 422302
1702 918 414663
1703 1592 770300
1704 1327 748105
1705 405 183839
1706 1474 498779
1707 393 939997
1708 269 828686
1709 574 474819
1710 783 217129
1711 1657 438347
1712 1586 729949
1713 177 377601
1714 1391 51586
1715 1381 888886
1716 72 542046
1717 1395 389130
1718 439 190906
1719 551 484614
1720 744 991681
1721 572 234691
1722 870 160194
1723 1695 938108
1724 883 404444
1725 290 189116
1726 697 284262
1727 207 292134
1728 805 16631
1729 1702 485224
1730 1085 522878
1731 1682 265065
1732 161 718000
1733 114 21631
1734 608 329974
1735 1684 364267
1736 1646 207399
1737 1189 328464
1738 799 806347
1739 977 872822
1740 537 195848
1741 1517 348713
1742 201 689399
1743 592 10670
1744 1730 826931
1745 1590 806950
1746 544 902707
1747 814 931083
1748 1181 758911
1749 417 562315
1750 391 491660
1751 1184 443241
1752 1228 74594
1753 1688 66649
1754 1084 554626
1755 200 124434
1756 713 517759
1757 359 746933
1758 849 630344
1759 704 945890
1760 1172 802551
1761 199 323435
1762 123 341204
1763 1547 358667
1764 1377 723582
1765 117 221701
1766 236 880266
1767 581 914299
1768 1702 469348
1769 1411 352152
1770 789 953121
1771 745 807149
1772 371 466083
1773 501 194387
1774 688 344387
1775 951 586405
1776 1612 409467
1777 1407 368546
1778 478 680707
1779 1400 399840
1780 1410 164544
1781 581 652233
1782 1372 319185
1783 1513 516021
1784 1301 580181
1785 588 328857
1786 666 344756
1787 158 520531
1788 990 722790
1789 1786 939969
1790 441 371546
1791 1075 730465
1792 338 468915
1793 834 80738
1794 528 858925
1795 800 586613
1796 1630 618470
1797 1793 100981
1798 1612 838079
1799 861 242538
1800 887 1524
1801 595 984264
1802 981 740104
1803 816 189822
1804 1387 736063
1805 130 530069
1806 1145 688866
1807 469 921324
1808 306 392246
1809 749 340104
1810 1570 998990
1811 996 790989
1812 217 198264
1813 218 555113
1814 933 25322
1815 436 487305
1816 951 885396
1817 296 405829
1818 1758 492713
1819 922 88392
1820 798 241791
1821 252 369087
1822 1115 428048
1823 392 121139
1824 1635 325175
1825 1626 587814
1826 964 904310
1827 1230 941623
1828 47 303475
1829 1571 171619
1830 709 810736
1831 1083 871994
1832 677 646842
1833 1014 837982
1834 375 389823
1835 235 401033
1836 520 93888
1837 412 111324
1838 1745 609585
1839 300 858579
1840 1221 210055
1841 1352 775275
1842 1153 341546
1843 323 249641
1844 209 246335
1845 915 490168
1846 552 596533
